locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNBELFNB_02384	CDS	435				hypothetical protein
GNBELFNB_02385	CDS	2640	acnB_2	4.2.1.3	COG1049	Aconitate hydratase B
GNBELFNB_02386	CDS	360				hypothetical protein
GNBELFNB_02387	CDS	4179				hypothetical protein
GNBELFNB_02388	CDS	936				hypothetical protein
GNBELFNB_02389	CDS	642				hypothetical protein
GNBELFNB_02390	CDS	651	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
GNBELFNB_02391	CDS	825	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
GNBELFNB_02392	CDS	351	yffB		COG1393	Protein YffB
GNBELFNB_02393	CDS	438				hypothetical protein
GNBELFNB_02394	CDS	912	lipR_2	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
GNBELFNB_02395	CDS	1194				hypothetical protein
GNBELFNB_02396	CDS	1815	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
GNBELFNB_02397	CDS	768				hypothetical protein
GNBELFNB_02398	CDS	546				hypothetical protein
GNBELFNB_02399	CDS	351				hypothetical protein
GNBELFNB_02400	CDS	966				hypothetical protein
GNBELFNB_02401	CDS	504	uao			Uric acid degradation bifunctional protein
GNBELFNB_02402	CDS	324	hiuH	3.5.2.17		5-hydroxyisourate hydrolase
GNBELFNB_02403	CDS	1368	pucK		COG2233	Uric acid permease PucK
GNBELFNB_02404	CDS	726				hypothetical protein
GNBELFNB_02405	CDS	1158	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
GNBELFNB_02406	CDS	1011	alc	3.5.3.4		allantoicase
GNBELFNB_02407	CDS	504	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
GNBELFNB_02408	CDS	1884	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
GNBELFNB_02409	CDS	582				hypothetical protein
GNBELFNB_02410	CDS	408	blh_1	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
GNBELFNB_02411	CDS	1656				hypothetical protein
GNBELFNB_02412	CDS	792				hypothetical protein
GNBELFNB_02413	CDS	1005				hypothetical protein
GNBELFNB_02414	CDS	918				hypothetical protein
GNBELFNB_02415	CDS	855	rhaS_6			HTH-type transcriptional activator RhaS
GNBELFNB_02416	CDS	396	hxlR		COG1733	HTH-type transcriptional activator HxlR
GNBELFNB_02417	CDS	609	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
GNBELFNB_02418	CDS	1350				hypothetical protein
GNBELFNB_02419	CDS	744	nagR_2		COG2188	HTH-type transcriptional repressor NagR
GNBELFNB_02420	CDS	1734	aprA	1.8.99.2		Adenylylsulfate reductase subunit alpha
GNBELFNB_02421	CDS	246				hypothetical protein
GNBELFNB_02422	CDS	1431				hypothetical protein
GNBELFNB_02423	CDS	855				hypothetical protein
GNBELFNB_02424	CDS	840	tauB_1	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
GNBELFNB_02425	CDS	999				hypothetical protein
GNBELFNB_02426	CDS	282				hypothetical protein
GNBELFNB_02427	CDS	1287	kgtP_1			Alpha-ketoglutarate permease
GNBELFNB_02428	CDS	2178	fatA_2			Ferric-anguibactin receptor FatA
GNBELFNB_02429	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
GNBELFNB_02430	CDS	207				hypothetical protein
GNBELFNB_02431	CDS	1698	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
GNBELFNB_02432	CDS	471				hypothetical protein
GNBELFNB_02433	CDS	933			COG3039	IS5 family transposase ISAba13
GNBELFNB_02434	CDS	921	yfeX_1	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
GNBELFNB_02435	CDS	627	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
GNBELFNB_02436	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
GNBELFNB_02437	CDS	780	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
GNBELFNB_02438	CDS	498	zur		COG0735	Zinc uptake regulation protein
GNBELFNB_02439	CDS	840	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
GNBELFNB_02440	CDS	399				hypothetical protein
GNBELFNB_02441	CDS	876	atpB		COG0356	ATP synthase subunit a
GNBELFNB_02442	CDS	246	atpE		COG0636	ATP synthase subunit c
GNBELFNB_02443	CDS	471	atpF		COG0711	ATP synthase subunit b
GNBELFNB_02444	CDS	537	atpH		COG0712	ATP synthase subunit delta
GNBELFNB_02445	CDS	1545	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
GNBELFNB_02446	CDS	870	atpG		COG0224	ATP synthase gamma chain
GNBELFNB_02447	CDS	1395	atpD1	7.1.2.2		ATP synthase subunit beta 1
GNBELFNB_02448	CDS	420	atpC		COG0355	ATP synthase epsilon chain
GNBELFNB_02449	CDS	600				hypothetical protein
GNBELFNB_02450	CDS	546	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
GNBELFNB_02451	CDS	765	nimR_3			HTH-type transcriptional regulator NimR
GNBELFNB_02452	CDS	1215	nepI		COG2814	Purine ribonucleoside efflux pump NepI
GNBELFNB_02453	CDS	642	comR			HTH-type transcriptional repressor ComR
GNBELFNB_02454	CDS	909				hypothetical protein
GNBELFNB_02455	CDS	249	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GNBELFNB_02456	CDS	597	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
GNBELFNB_02457	tRNA	76				tRNA-Asn(gtt)
GNBELFNB_02458	CDS	429				hypothetical protein
GNBELFNB_02459	CDS	438				hypothetical protein
GNBELFNB_02460	CDS	411				hypothetical protein
GNBELFNB_02461	CDS	1236	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
GNBELFNB_02462	CDS	180				hypothetical protein
GNBELFNB_02463	CDS	1437				hypothetical protein
GNBELFNB_02464	CDS	792				hypothetical protein
GNBELFNB_02465	CDS	2022	uvrB		COG0556	UvrABC system protein B
GNBELFNB_02466	CDS	588	blc		COG3040	Outer membrane lipoprotein Blc
GNBELFNB_02467	CDS	945	rarD		COG2962	Protein RarD
GNBELFNB_02468	CDS	1458	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
GNBELFNB_02469	CDS	735				hypothetical protein
GNBELFNB_02470	CDS	675				hypothetical protein
GNBELFNB_02471	CDS	1221	obg	3.6.5.-		GTPase Obg
GNBELFNB_02472	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
GNBELFNB_02473	CDS	657				hypothetical protein
GNBELFNB_02474	CDS	1209				hypothetical protein
GNBELFNB_02475	CDS	1026	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
GNBELFNB_02476	CDS	1047		1.13.12.-	COG2070	Nitronate monooxygenase
GNBELFNB_02477	CDS	702				hypothetical protein
GNBELFNB_02478	tRNA	87				tRNA-Leu(caa)
GNBELFNB_02479	CDS	1038	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GNBELFNB_02480	CDS	1029				hypothetical protein
GNBELFNB_02481	CDS	570				hypothetical protein
GNBELFNB_02482	CDS	1134	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
GNBELFNB_02483	CDS	330	yajC		COG1862	Sec translocon accessory complex subunit YajC
GNBELFNB_02484	CDS	1902	secD		COG0342	Protein translocase subunit SecD
GNBELFNB_02485	CDS	963	secF		COG0341	Protein translocase subunit SecF
GNBELFNB_02486	CDS	1254	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
GNBELFNB_02487	CDS	708				hypothetical protein
GNBELFNB_02488	CDS	912				hypothetical protein
GNBELFNB_02489	CDS	852	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
GNBELFNB_02490	CDS	615	yciB		COG2917	Intracellular septation protein
GNBELFNB_02491	CDS	303	yciI		COG2350	Protein YciI
GNBELFNB_02492	CDS	480				hypothetical protein
GNBELFNB_02493	CDS	1872	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
GNBELFNB_02494	CDS	315				hypothetical protein
GNBELFNB_02495	CDS	489				hypothetical protein
GNBELFNB_02496	CDS	495				hypothetical protein
GNBELFNB_02497	CDS	423		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
GNBELFNB_02498	CDS	438	trxC	1.8.1.8	COG0526	Thioredoxin 2
GNBELFNB_02499	CDS	897	aidA_1			Quorum-quenching protein AidA
GNBELFNB_02500	CDS	336	blh_2	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
GNBELFNB_02501	CDS	1479				hypothetical protein
GNBELFNB_02502	tRNA	75				tRNA-Gln(ttg)
GNBELFNB_02503	tRNA	75				tRNA-Gln(ttg)
GNBELFNB_02504	tRNA	75				tRNA-Gln(ttg)
GNBELFNB_02505	CDS	951	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
GNBELFNB_02506	CDS	297	rplY			50S ribosomal protein L25
GNBELFNB_02507	CDS	582	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
GNBELFNB_02508	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
GNBELFNB_02509	CDS	561				hypothetical protein
GNBELFNB_02510	CDS	1782				hypothetical protein
GNBELFNB_02511	CDS	660	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
GNBELFNB_02512	CDS	675		3.1.3.5	COG0546	5'-nucleotidase
GNBELFNB_02513	CDS	768	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GNBELFNB_02514	CDS	474	kbp		COG1652	Potassium binding protein Kbp
GNBELFNB_02515	CDS	237	acpP		COG0236	Acyl carrier protein
GNBELFNB_02516	CDS	735	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GNBELFNB_02517	CDS	987	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
GNBELFNB_02518	CDS	186	rpmF		COG0333	50S ribosomal protein L32
GNBELFNB_02519	CDS	561	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
GNBELFNB_02520	CDS	663				hypothetical protein
GNBELFNB_02521	CDS	618	yciO		COG0009	putative protein YciO
GNBELFNB_02522	CDS	768	scpA		COG1354	Segregation and condensation protein A
GNBELFNB_02523	CDS	597	scpB		COG1386	Segregation and condensation protein B 
GNBELFNB_02524	CDS	924	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
GNBELFNB_02525	CDS	645	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GNBELFNB_02526	CDS	750	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
GNBELFNB_02527	CDS	1158	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
GNBELFNB_02528	CDS	1281	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
GNBELFNB_02529	CDS	735				hypothetical protein
GNBELFNB_02530	CDS	1089	prfA		COG0216	Peptide chain release factor RF1
GNBELFNB_02531	CDS	822	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GNBELFNB_02532	CDS	807				hypothetical protein
GNBELFNB_02533	CDS	771		1.-.-.-		putative oxidoreductase
GNBELFNB_02534	CDS	1137	mmgC_11	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNBELFNB_02535	CDS	1644	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GNBELFNB_02536	CDS	579				hypothetical protein
GNBELFNB_02537	CDS	777	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
GNBELFNB_02538	CDS	1299			COG0661	putative protein
GNBELFNB_02539	CDS	381	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
GNBELFNB_02540	CDS	438				hypothetical protein
GNBELFNB_02541	CDS	138				hypothetical protein
GNBELFNB_02542	CDS	1710	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
GNBELFNB_02543	CDS	2034	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
GNBELFNB_02544	CDS	606	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
GNBELFNB_02545	CDS	2655	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
GNBELFNB_02546	CDS	717	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
GNBELFNB_02547	CDS	1422	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
GNBELFNB_02548	CDS	744	srrA		COG0745	Transcriptional regulatory protein SrrA
GNBELFNB_02549	CDS	1191	mexA			Multidrug resistance protein MexA
GNBELFNB_02550	CDS	3111	acrB		COG0841	Multidrug efflux pump subunit AcrB
GNBELFNB_02551	CDS	279	arpC_2		COG1538	Antibiotic efflux pump outer membrane protein ArpC
GNBELFNB_02552	CDS	1071	oprM_2		COG1538	Outer membrane protein OprM
GNBELFNB_02553	CDS	915	aidA_2			Quorum-quenching protein AidA
GNBELFNB_02554	CDS	1542		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
GNBELFNB_02555	CDS	1308	pao	1.4.3.24		Pseudooxynicotine oxidase
GNBELFNB_02556	CDS	1248				hypothetical protein
GNBELFNB_02557	CDS	606	ethR			HTH-type transcriptional regulator EthR
GNBELFNB_02558	CDS	1374	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GNBELFNB_02559	CDS	690				hypothetical protein
GNBELFNB_02560	CDS	1260				hypothetical protein
GNBELFNB_02561	CDS	1479	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
GNBELFNB_02562	CDS	1041		4.2.1.77		Trans-3-hydroxy-L-proline dehydratase
GNBELFNB_02563	CDS	150				hypothetical protein
GNBELFNB_02564	CDS	1719	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
GNBELFNB_02565	CDS	948	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
GNBELFNB_02566	CDS	2859				hypothetical protein
GNBELFNB_02567	CDS	861				hypothetical protein
GNBELFNB_02568	CDS	465				hypothetical protein
GNBELFNB_02569	CDS	246				hypothetical protein
GNBELFNB_02570	CDS	420				hypothetical protein
GNBELFNB_02571	CDS	1302	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
GNBELFNB_02572	CDS	1302	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
GNBELFNB_02573	CDS	420				hypothetical protein
GNBELFNB_02574	CDS	246				hypothetical protein
GNBELFNB_02575	CDS	465				hypothetical protein
GNBELFNB_02576	CDS	861				hypothetical protein
GNBELFNB_02577	CDS	2859				hypothetical protein
GNBELFNB_02578	CDS	948	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
GNBELFNB_02579	CDS	1719	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
GNBELFNB_02580	CDS	150				hypothetical protein
GNBELFNB_02581	CDS	468	lrp_6		COG1522	Leucine-responsive regulatory protein
GNBELFNB_02582	CDS	2646	mutS		COG0249	DNA mismatch repair protein MutS
GNBELFNB_02583	CDS	576				hypothetical protein
GNBELFNB_02584	CDS	324			COG1146	Ferredoxin 1
GNBELFNB_02585	CDS	702				hypothetical protein
GNBELFNB_02586	CDS	669		2.1.1.6	COG4122	Catechol O-methyltransferase
GNBELFNB_02587	CDS	843				hypothetical protein
GNBELFNB_02588	CDS	612		2.3.1.-	COG0110	Putative acetyltransferase
GNBELFNB_02589	CDS	600	yigZ		COG1739	IMPACT family member YigZ
GNBELFNB_02590	CDS	1191	prsE			Type I secretion system membrane fusion protein PrsE
GNBELFNB_02591	CDS	2142	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
GNBELFNB_02592	CDS	1467				hypothetical protein
GNBELFNB_02593	CDS	747	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GNBELFNB_02594	CDS	549	lptA		COG1934	Lipopolysaccharide export system protein LptA
GNBELFNB_02595	CDS	549	lptC			Lipopolysaccharide export system protein LptC
GNBELFNB_02596	CDS	540	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
GNBELFNB_02597	CDS	978	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
GNBELFNB_02598	CDS	1422	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
GNBELFNB_02599	tRNA	76				tRNA-Gly(gcc)
GNBELFNB_02600	CDS	630				hypothetical protein
GNBELFNB_02601	CDS	1068				hypothetical protein
GNBELFNB_02602	CDS	834				hypothetical protein
GNBELFNB_02603	CDS	858	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
GNBELFNB_02604	CDS	606				hypothetical protein
GNBELFNB_02605	CDS	528				hypothetical protein
GNBELFNB_02606	CDS	246				hypothetical protein
GNBELFNB_02607	CDS	987	mdh	1.1.1.37		Malate dehydrogenase
GNBELFNB_02608	CDS	663				hypothetical protein
GNBELFNB_02609	CDS	1986	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
GNBELFNB_02610	CDS	1452	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
GNBELFNB_02611	CDS	1089	ybeZ		COG1702	PhoH-like protein
GNBELFNB_02612	CDS	477	ybeY	3.1.-.-		Endoribonuclease YbeY
GNBELFNB_02613	CDS	885				hypothetical protein
GNBELFNB_02614	CDS	672				hypothetical protein
GNBELFNB_02615	CDS	714				hypothetical protein
GNBELFNB_02616	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
GNBELFNB_02617	CDS	594		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
GNBELFNB_02618	CDS	1248				hypothetical protein
GNBELFNB_02619	CDS	915				hypothetical protein
GNBELFNB_02620	CDS	255	nimR_4			HTH-type transcriptional regulator NimR
GNBELFNB_02621	CDS	642	ycgM		COG0179	putative protein YcgM
GNBELFNB_02622	CDS	423				hypothetical protein
GNBELFNB_02623	CDS	1194	ydcO_1		COG3135	Inner membrane protein YdcO
GNBELFNB_02624	CDS	786	lvr	1.1.1.-		Levodione reductase
GNBELFNB_02625	CDS	1017	benC		COG0543	Benzoate 1,2-dioxygenase electron transfer component
GNBELFNB_02626	CDS	501	cbdB	1.14.12.13		2-halobenzoate 1,2-dioxygenase small subunit
GNBELFNB_02627	CDS	1383	cbdA	1.14.12.13		2-halobenzoate 1,2-dioxygenase large subunit
GNBELFNB_02628	CDS	960	benM_2			HTH-type transcriptional regulator BenM
GNBELFNB_02629	CDS	882				hypothetical protein
GNBELFNB_02630	CDS	1062	mphP	1.14.13.7	COG0543	Phenol hydroxylase P5 protein
GNBELFNB_02631	CDS	363				hypothetical protein
GNBELFNB_02632	CDS	1527	xamoA	1.14.13.69		Alkene monooxygenase system, oxygenase component subunit alpha
GNBELFNB_02633	CDS	267	dmpM	1.14.13.7		Phenol hydroxylase P2 protein
GNBELFNB_02634	CDS	999	mphL	1.14.13.7		Phenol hydroxylase P1 protein
GNBELFNB_02635	CDS	288				hypothetical protein
GNBELFNB_02636	CDS	1542	mopR			Phenol regulator MopR
GNBELFNB_02637	CDS	195				hypothetical protein
GNBELFNB_02638	CDS	2472	actP_3	7.2.2.9		Copper-transporting P-type ATPase
GNBELFNB_02639	CDS	402	hmrR_1			HTH-type transcriptional regulator HmrR
GNBELFNB_02640	CDS	408		4.4.1.22		Putative glutathione-dependent formaldehyde-activating enzyme
GNBELFNB_02641	CDS	357	yhjQ		COG1145	putative cysteine-rich protein YhjQ
GNBELFNB_02642	CDS	327				hypothetical protein
GNBELFNB_02643	CDS	1266				hypothetical protein
GNBELFNB_02644	CDS	786	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
GNBELFNB_02645	CDS	987				hypothetical protein
GNBELFNB_02646	CDS	1344	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
GNBELFNB_02647	CDS	1251				hypothetical protein
GNBELFNB_02648	CDS	786	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
GNBELFNB_02649	CDS	1239	styA	1.14.14.11		Styrene monooxygenase StyA
GNBELFNB_02650	CDS	531	C1-hpah_2	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
GNBELFNB_02651	CDS	948				hypothetical protein
GNBELFNB_02652	CDS	1059	rhaS_7			HTH-type transcriptional activator RhaS
GNBELFNB_02653	CDS	1029	antC		COG0543	Anthranilate 1,2-dioxygenase electron transfer component
GNBELFNB_02654	CDS	492	antB	1.14.12.1	COG5517	Anthranilate 1,2-dioxygenase small subunit
GNBELFNB_02655	CDS	1416	antA_1	1.14.12.1	COG4638	Anthranilate 1,2-dioxygenase large subunit
GNBELFNB_02656	CDS	351	mopA		COG2005	Molybdenum-pterin-binding protein MopA
GNBELFNB_02657	CDS	786	modA		COG0725	Molybdate-binding protein ModA
GNBELFNB_02658	CDS	693	modB		COG4149	Molybdenum transport system permease protein ModB
GNBELFNB_02659	CDS	621	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
GNBELFNB_02660	CDS	771	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
GNBELFNB_02661	CDS	642	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
GNBELFNB_02662	CDS	9366				hypothetical protein
GNBELFNB_02663	CDS	450				hypothetical protein
GNBELFNB_02664	CDS	1143				hypothetical protein
GNBELFNB_02665	CDS	555				hypothetical protein
GNBELFNB_02666	CDS	324				hypothetical protein
GNBELFNB_02667	CDS	909				hypothetical protein
GNBELFNB_02668	CDS	660				hypothetical protein
GNBELFNB_02669	CDS	918	hdfR_5			HTH-type transcriptional regulator HdfR
GNBELFNB_02670	CDS	1377	bauA_1	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
GNBELFNB_02671	CDS	1569	bauC_1	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
GNBELFNB_02672	CDS	342				hypothetical protein
GNBELFNB_02673	CDS	114				hypothetical protein
GNBELFNB_02674	CDS	318				hypothetical protein
GNBELFNB_02675	CDS	264				hypothetical protein
GNBELFNB_02676	CDS	723				hypothetical protein
GNBELFNB_02677	CDS	402				hypothetical protein
GNBELFNB_02678	CDS	294				hypothetical protein
GNBELFNB_02679	CDS	141				hypothetical protein
GNBELFNB_02680	CDS	1029				hypothetical protein
GNBELFNB_02681	CDS	681	exoX_1	3.1.11.-	COG0847	Exodeoxyribonuclease 10
GNBELFNB_02682	CDS	372				hypothetical protein
GNBELFNB_02683	CDS	330				hypothetical protein
GNBELFNB_02684	CDS	261				hypothetical protein
GNBELFNB_02685	CDS	804				hypothetical protein
GNBELFNB_02686	CDS	333				hypothetical protein
GNBELFNB_02687	CDS	333				hypothetical protein
GNBELFNB_02688	CDS	804				hypothetical protein
GNBELFNB_02689	CDS	261				hypothetical protein
GNBELFNB_02690	CDS	330				hypothetical protein
GNBELFNB_02691	CDS	372				hypothetical protein
GNBELFNB_02692	CDS	681	exoX_2	3.1.11.-	COG0847	Exodeoxyribonuclease 10
GNBELFNB_02693	CDS	1029				hypothetical protein
GNBELFNB_02694	CDS	141				hypothetical protein
GNBELFNB_02695	CDS	294				hypothetical protein
GNBELFNB_02696	CDS	402				hypothetical protein
GNBELFNB_02697	CDS	396				hypothetical protein
GNBELFNB_02698	CDS	336				hypothetical protein
GNBELFNB_02699	CDS	270				hypothetical protein
GNBELFNB_02700	CDS	612				hypothetical protein
GNBELFNB_02701	CDS	1083				hypothetical protein
GNBELFNB_02702	CDS	1263				hypothetical protein
GNBELFNB_02703	CDS	864				hypothetical protein
GNBELFNB_02704	CDS	444				hypothetical protein
GNBELFNB_02705	CDS	2757	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
GNBELFNB_02706	CDS	720				hypothetical protein
GNBELFNB_02707	CDS	1173	ydcO_2		COG3135	Inner membrane protein YdcO
GNBELFNB_02708	CDS	474	lrp_7		COG1522	Leucine-responsive regulatory protein
GNBELFNB_02709	CDS	651	leuE_4		COG1280	Leucine efflux protein
GNBELFNB_02710	CDS	990	tal	2.2.1.2	COG0176	Transaldolase
GNBELFNB_02711	CDS	894	yahB			putative HTH-type transcriptional regulator YahB
GNBELFNB_02712	CDS	435				hypothetical protein
GNBELFNB_02713	CDS	1569	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
GNBELFNB_02714	CDS	1392				hypothetical protein
GNBELFNB_02715	CDS	855				hypothetical protein
GNBELFNB_02716	CDS	1260				hypothetical protein
GNBELFNB_02717	CDS	579				hypothetical protein
GNBELFNB_02718	CDS	1479	smvA			Methyl viologen resistance protein SmvA
GNBELFNB_02719	CDS	1347	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
GNBELFNB_02720	CDS	360				hypothetical protein
GNBELFNB_02721	CDS	1206	bcr_3			Bicyclomycin resistance protein
GNBELFNB_02722	CDS	3834	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
GNBELFNB_02723	CDS	1341	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
GNBELFNB_02724	CDS	600	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
GNBELFNB_02725	CDS	1005	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
GNBELFNB_02726	CDS	1335	hipO	3.5.1.32	COG1473	Hippurate hydrolase
