locus_tag	ftype	length_bp	gene	EC_number	COG	product
KOOEHCHE_02254	CDS	273				hypothetical protein
KOOEHCHE_02255	CDS	576	mneA			Putative manganese exporter
KOOEHCHE_02256	CDS	2166	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
KOOEHCHE_02257	CDS	798				hypothetical protein
KOOEHCHE_02258	CDS	270				hypothetical protein
KOOEHCHE_02259	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
KOOEHCHE_02260	CDS	747				hypothetical protein
KOOEHCHE_02261	CDS	696				hypothetical protein
KOOEHCHE_02262	CDS	591				hypothetical protein
KOOEHCHE_02263	CDS	876				hypothetical protein
KOOEHCHE_02264	CDS	495				hypothetical protein
KOOEHCHE_02265	CDS	141				hypothetical protein
KOOEHCHE_02266	CDS	675				hypothetical protein
KOOEHCHE_02267	CDS	819				hypothetical protein
KOOEHCHE_02268	CDS	297				hypothetical protein
KOOEHCHE_02269	CDS	927	ycjY		COG1073	putative protein YcjY
KOOEHCHE_02270	CDS	900	pgrR_4			HTH-type transcriptional regulator PgrR
KOOEHCHE_02271	CDS	843	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
KOOEHCHE_02272	CDS	924	aidA_2			Quorum-quenching protein AidA
KOOEHCHE_02273	CDS	1029				hypothetical protein
KOOEHCHE_02274	CDS	996				hypothetical protein
KOOEHCHE_02275	CDS	1074	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
KOOEHCHE_02276	CDS	744	srrA		COG0745	Transcriptional regulatory protein SrrA
KOOEHCHE_02277	CDS	1191	mexA			Multidrug resistance protein MexA
KOOEHCHE_02278	CDS	867	ttgB			Toluene efflux pump membrane transporter TtgB
KOOEHCHE_02279	CDS	279	arpC_2		COG1538	Antibiotic efflux pump outer membrane protein ArpC
KOOEHCHE_02280	CDS	1071	oprM_3		COG1538	Outer membrane protein OprM
KOOEHCHE_02281	CDS	915	aidA_3			Quorum-quenching protein AidA
KOOEHCHE_02282	CDS	1542		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
KOOEHCHE_02283	CDS	1308	pao	1.4.3.24		Pseudooxynicotine oxidase
KOOEHCHE_02284	CDS	1248				hypothetical protein
KOOEHCHE_02285	CDS	606	ethR			HTH-type transcriptional regulator EthR
KOOEHCHE_02286	CDS	492				hypothetical protein
KOOEHCHE_02287	CDS	1245	dadA	1.4.99.-	COG0665	D-amino acid dehydrogenase
KOOEHCHE_02288	CDS	645				hypothetical protein
KOOEHCHE_02289	CDS	483	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
KOOEHCHE_02290	CDS	525				hypothetical protein
KOOEHCHE_02291	CDS	921	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
KOOEHCHE_02292	CDS	654				hypothetical protein
KOOEHCHE_02293	CDS	1494	glnG		COG2204	DNA-binding transcriptional regulator NtrC
KOOEHCHE_02294	CDS	1110	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
KOOEHCHE_02295	CDS	1344	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
KOOEHCHE_02296	CDS	729	pyrH	2.7.4.22	COG0528	Uridylate kinase
KOOEHCHE_02297	CDS	555	frr		COG0233	Ribosome-recycling factor
KOOEHCHE_02298	CDS	753	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
KOOEHCHE_02299	CDS	825				hypothetical protein
KOOEHCHE_02300	CDS	1197	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
KOOEHCHE_02301	CDS	1356	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
KOOEHCHE_02302	CDS	2526	bamA_1		COG4775	Outer membrane protein assembly factor BamA
KOOEHCHE_02303	CDS	504				hypothetical protein
KOOEHCHE_02304	CDS	1071	lpxD	2.3.1.-		UDP-3-O-acylglucosamine N-acyltransferase
KOOEHCHE_02305	CDS	486	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KOOEHCHE_02306	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
KOOEHCHE_02307	CDS	885	cpoB			Cell division coordinator CpoB
KOOEHCHE_02308	CDS	483	recX		COG2137	Regulatory protein RecX
KOOEHCHE_02309	CDS	1050	recA		COG0468	Protein RecA
KOOEHCHE_02310	CDS	441	hslR		COG1188	Heat shock protein 15
KOOEHCHE_02311	CDS	687	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
KOOEHCHE_02312	CDS	360				hypothetical protein
KOOEHCHE_02313	CDS	237				hypothetical protein
KOOEHCHE_02314	CDS	171				hypothetical protein
KOOEHCHE_02315	CDS	279				hypothetical protein
KOOEHCHE_02316	CDS	1296				hypothetical protein
KOOEHCHE_02317	CDS	552				hypothetical protein
KOOEHCHE_02318	CDS	492	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
KOOEHCHE_02319	CDS	1044	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
KOOEHCHE_02320	CDS	987				hypothetical protein
KOOEHCHE_02321	CDS	297				hypothetical protein
KOOEHCHE_02322	CDS	1227				hypothetical protein
KOOEHCHE_02323	CDS	756				hypothetical protein
KOOEHCHE_02324	CDS	102				hypothetical protein
KOOEHCHE_02325	CDS	930	hdfR_3			HTH-type transcriptional regulator HdfR
KOOEHCHE_02326	CDS	1308	proP_2			Proline/betaine transporter
KOOEHCHE_02327	CDS	795	ais	5.3.3.7		Aconitate isomerase
KOOEHCHE_02328	CDS	930				hypothetical protein
KOOEHCHE_02329	CDS	462				hypothetical protein
KOOEHCHE_02330	CDS	897	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
KOOEHCHE_02331	CDS	1134				hypothetical protein
KOOEHCHE_02332	CDS	1230	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
KOOEHCHE_02333	CDS	1323	yjhB_2			Putative metabolite transport protein YjhB
KOOEHCHE_02334	CDS	1221	mmgC_8	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KOOEHCHE_02335	CDS	948	gcvA_2			Glycine cleavage system transcriptional activator
KOOEHCHE_02336	CDS	1176	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
KOOEHCHE_02337	CDS	996	add	3.5.4.4	COG1816	Adenosine deaminase
KOOEHCHE_02338	tRNA	77				tRNA-Pro(tgg)
KOOEHCHE_02339	tRNA	76				tRNA-His(gtg)
KOOEHCHE_02340	tRNA	77				tRNA-Arg(tct)
KOOEHCHE_02341	tRNA	77				tRNA-Pro(tgg)
KOOEHCHE_02342	CDS	1065	nadA	2.5.1.72	COG0379	Quinolinate synthase A
KOOEHCHE_02343	CDS	120	ARG7	2.3.1.1		Arginine biosynthesis bifunctional protein ArgJ, chloroplastic
KOOEHCHE_02344	CDS	921	yfeX_1	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
KOOEHCHE_02345	CDS	627	rhtB_5		COG1280	Homoserine/homoserine lactone efflux protein
KOOEHCHE_02346	CDS	810	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
KOOEHCHE_02347	CDS	780	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
KOOEHCHE_02348	CDS	498	zur		COG0735	Zinc uptake regulation protein
KOOEHCHE_02349	CDS	840	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
KOOEHCHE_02350	CDS	399				hypothetical protein
KOOEHCHE_02351	CDS	876	atpB		COG0356	ATP synthase subunit a
KOOEHCHE_02352	CDS	246	atpE		COG0636	ATP synthase subunit c
KOOEHCHE_02353	CDS	471	atpF		COG0711	ATP synthase subunit b
KOOEHCHE_02354	CDS	537	atpH		COG0712	ATP synthase subunit delta
KOOEHCHE_02355	CDS	1545	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
KOOEHCHE_02356	CDS	870	atpG		COG0224	ATP synthase gamma chain
KOOEHCHE_02357	CDS	1395	atpD1	7.1.2.2		ATP synthase subunit beta 1
KOOEHCHE_02358	CDS	420	atpC		COG0355	ATP synthase epsilon chain
KOOEHCHE_02359	CDS	600				hypothetical protein
KOOEHCHE_02360	CDS	546	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
KOOEHCHE_02361	CDS	765	nimR_3			HTH-type transcriptional regulator NimR
KOOEHCHE_02362	CDS	1215	nepI		COG2814	Purine ribonucleoside efflux pump NepI
KOOEHCHE_02363	CDS	642	comR			HTH-type transcriptional repressor ComR
KOOEHCHE_02364	CDS	909				hypothetical protein
KOOEHCHE_02365	CDS	570	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KOOEHCHE_02366	CDS	1152				hypothetical protein
KOOEHCHE_02367	CDS	1155				hypothetical protein
KOOEHCHE_02368	CDS	531	def_2	3.5.1.88	COG0242	Peptide deformylase
KOOEHCHE_02369	CDS	429				hypothetical protein
KOOEHCHE_02370	CDS	2115	btuB_2			Vitamin B12 transporter BtuB
KOOEHCHE_02371	CDS	207				hypothetical protein
KOOEHCHE_02372	CDS	1215				hypothetical protein
KOOEHCHE_02373	CDS	597	betI_3			HTH-type transcriptional regulator BetI
KOOEHCHE_02374	CDS	504				hypothetical protein
KOOEHCHE_02375	CDS	1224	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
KOOEHCHE_02376	CDS	480	psaB	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A2
KOOEHCHE_02377	CDS	1011	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
KOOEHCHE_02378	CDS	1626	clsC_1	2.7.8.-	COG1502	Cardiolipin synthase C
KOOEHCHE_02379	CDS	810				hypothetical protein
KOOEHCHE_02380	CDS	1335	hflX		COG2262	GTPase HflX
KOOEHCHE_02381	CDS	372				hypothetical protein
KOOEHCHE_02382	CDS	675	cidB_2		COG1346	Holin-like protein CidB
KOOEHCHE_02383	CDS	444				hypothetical protein
KOOEHCHE_02384	CDS	840	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
KOOEHCHE_02385	CDS	813	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
KOOEHCHE_02386	CDS	975	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
KOOEHCHE_02387	CDS	429	rplM		COG0102	50S ribosomal protein L13
KOOEHCHE_02388	CDS	387	rpsI		COG0103	30S ribosomal protein S9
KOOEHCHE_02389	CDS	654	sspA		COG0625	Stringent starvation protein A
KOOEHCHE_02390	CDS	429				hypothetical protein
KOOEHCHE_02391	CDS	657				hypothetical protein
KOOEHCHE_02392	CDS	1941	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
KOOEHCHE_02393	CDS	837	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
KOOEHCHE_02394	CDS	1158	mmgC_9	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KOOEHCHE_02395	CDS	1614	accA_2	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
KOOEHCHE_02396	CDS	912	fadH_3	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
KOOEHCHE_02397	CDS	1806				hypothetical protein
KOOEHCHE_02398	CDS	600	kstR2			HTH-type transcriptional repressor KstR2
KOOEHCHE_02399	CDS	1164	mmgC_10	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KOOEHCHE_02400	CDS	564				hypothetical protein
KOOEHCHE_02401	CDS	336				hypothetical protein
KOOEHCHE_02402	CDS	2430	lon_2	3.4.21.53	COG0466	Lon protease
KOOEHCHE_02403	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
KOOEHCHE_02404	CDS	777	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
KOOEHCHE_02405	CDS	1110				hypothetical protein
KOOEHCHE_02406	CDS	1404	gdhA_1	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
KOOEHCHE_02407	CDS	792	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
KOOEHCHE_02408	CDS	693	nth	4.2.99.18	COG0177	Endonuclease III
KOOEHCHE_02409	CDS	654	adk	2.7.4.3	COG0563	Adenylate kinase
KOOEHCHE_02410	CDS	1314				hypothetical protein
KOOEHCHE_02411	CDS	519				hypothetical protein
KOOEHCHE_02412	CDS	2019	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
KOOEHCHE_02413	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
KOOEHCHE_02414	CDS	570				hypothetical protein
KOOEHCHE_02415	CDS	615	ureG			Urease accessory protein UreG
KOOEHCHE_02416	CDS	666	ureF		COG0830	Urease accessory protein UreF
KOOEHCHE_02417	CDS	483	ureE			Urease accessory protein UreE
KOOEHCHE_02418	CDS	1701	ureC	3.5.1.5		Urease subunit alpha
KOOEHCHE_02419	CDS	459				hypothetical protein
KOOEHCHE_02420	CDS	321	ureB	3.5.1.5		Urease subunit beta
KOOEHCHE_02421	CDS	303	ureA	3.5.1.5		Urease subunit gamma
KOOEHCHE_02422	CDS	876	ureD		COG0829	Urease accessory protein UreD
KOOEHCHE_02423	CDS	324				hypothetical protein
KOOEHCHE_02424	CDS	480	nlpE		COG3015	Lipoprotein NlpE
KOOEHCHE_02425	CDS	1605		4.1.3.1	COG2224	Isocitrate lyase
KOOEHCHE_02426	CDS	990	syrM1			HTH-type transcriptional regulator SyrM 1
KOOEHCHE_02427	CDS	636	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
KOOEHCHE_02428	CDS	1431	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
KOOEHCHE_02429	CDS	1248	ybjJ_1			Inner membrane protein YbjJ
KOOEHCHE_02430	CDS	465	bfr_3	1.16.3.1	COG2193	Bacterioferritin
KOOEHCHE_02431	CDS	2037	ligA	6.5.1.2	COG0272	DNA ligase
KOOEHCHE_02432	CDS	1038	zipA			Cell division protein ZipA
KOOEHCHE_02433	CDS	3450	smc		COG1196	Chromosome partition protein Smc
KOOEHCHE_02434	CDS	696				hypothetical protein
KOOEHCHE_02435	CDS	804				hypothetical protein
KOOEHCHE_02436	CDS	753	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
KOOEHCHE_02437	CDS	735	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
KOOEHCHE_02438	CDS	1410	ffh		COG0541	Signal recognition particle protein
KOOEHCHE_02439	CDS	810	ypjD		COG4137	Inner membrane protein YpjD
KOOEHCHE_02440	CDS	945	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
KOOEHCHE_02441	CDS	954				hypothetical protein
KOOEHCHE_02442	CDS	2412				hypothetical protein
KOOEHCHE_02443	CDS	726				hypothetical protein
KOOEHCHE_02444	CDS	2043				hypothetical protein
KOOEHCHE_02445	CDS	1392				hypothetical protein
KOOEHCHE_02446	CDS	300				hypothetical protein
KOOEHCHE_02447	CDS	1509	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
KOOEHCHE_02448	tRNA	76				tRNA-Ala(ggc)
KOOEHCHE_02449	tRNA	76				tRNA-Glu(ttc)
KOOEHCHE_02450	CDS	1419	rocC_1		COG0833	Amino-acid permease RocC
KOOEHCHE_02451	CDS	885				hypothetical protein
KOOEHCHE_02452	tRNA	76				tRNA-Glu(ttc)
KOOEHCHE_02453	tRNA	76				tRNA-Glu(ttc)
KOOEHCHE_02454	CDS	948				hypothetical protein
KOOEHCHE_02455	CDS	339				hypothetical protein
KOOEHCHE_02456	CDS	957	czcD_1			Metal cation efflux system protein CzcD
KOOEHCHE_02457	CDS	3159	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
KOOEHCHE_02458	CDS	1218	czcB			Cobalt-zinc-cadmium resistance protein CzcB
KOOEHCHE_02459	CDS	1416				hypothetical protein
KOOEHCHE_02460	CDS	378				hypothetical protein
KOOEHCHE_02461	CDS	693				hypothetical protein
KOOEHCHE_02462	CDS	381				hypothetical protein
KOOEHCHE_02463	CDS	1662	ettA		COG0488	Energy-dependent translational throttle protein EttA
KOOEHCHE_02464	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
KOOEHCHE_02465	CDS	891	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
KOOEHCHE_02466	CDS	2190				hypothetical protein
KOOEHCHE_02467	CDS	2349	yhgF		COG2183	Protein YhgF
KOOEHCHE_02468	CDS	864	gltP_2		COG1301	Proton/glutamate-aspartate symporter
KOOEHCHE_02469	CDS	1122				hypothetical protein
KOOEHCHE_02470	CDS	1119	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
KOOEHCHE_02471	CDS	1365				hypothetical protein
KOOEHCHE_02472	CDS	1263				hypothetical protein
KOOEHCHE_02473	CDS	948	ansA	3.5.1.1	COG0252	L-asparaginase 1
KOOEHCHE_02474	CDS	798	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
KOOEHCHE_02475	CDS	1011				putative HTH-type transcriptional regulator
KOOEHCHE_02476	CDS	222	infA		COG0361	Translation initiation factor IF-1
KOOEHCHE_02477	CDS	369				hypothetical protein
KOOEHCHE_02478	CDS	408				hypothetical protein
KOOEHCHE_02479	CDS	1080	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KOOEHCHE_02480	CDS	591				hypothetical protein
KOOEHCHE_02481	CDS	648	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
KOOEHCHE_02482	CDS	1530	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
KOOEHCHE_02483	CDS	249				hypothetical protein
KOOEHCHE_02484	CDS	861	cmpR_2			HTH-type transcriptional activator CmpR
KOOEHCHE_02485	CDS	237				hypothetical protein
KOOEHCHE_02486	CDS	597				hypothetical protein
KOOEHCHE_02487	CDS	651		3.1.3.-	COG0560	putative phosphatase
KOOEHCHE_02488	CDS	486	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
KOOEHCHE_02489	CDS	2295	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
KOOEHCHE_02490	CDS	2157	katG	1.11.1.21	COG0376	Catalase-peroxidase
KOOEHCHE_02491	CDS	1053			COG2220	putative protein
KOOEHCHE_02492	CDS	252				hypothetical protein
KOOEHCHE_02493	CDS	699	dsbC_2		COG1651	putative thiol:disulfide interchange protein DsbC
KOOEHCHE_02494	CDS	975	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
KOOEHCHE_02495	CDS	264	rcnR		COG1937	Transcriptional repressor RcnR
KOOEHCHE_02496	CDS	1359	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
KOOEHCHE_02497	CDS	1761	yidC			Membrane protein insertase YidC
KOOEHCHE_02498	CDS	321	yidD			Putative membrane protein insertion efficiency factor
KOOEHCHE_02499	CDS	393	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
KOOEHCHE_02500	CDS	135	rpmH		COG0230	50S ribosomal protein L34
KOOEHCHE_02501	CDS	1398	dnaA		COG0593	Chromosomal replication initiator protein DnaA
KOOEHCHE_02502	CDS	1149	dnaN		COG0592	Beta sliding clamp
KOOEHCHE_02503	CDS	1083	recF_2		COG1195	DNA replication and repair protein RecF
KOOEHCHE_02504	CDS	2469	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
KOOEHCHE_02505	CDS	393	cybC		COG3783	Soluble cytochrome b562
KOOEHCHE_02506	CDS	558	dedA_2		COG0586	Protein DedA
KOOEHCHE_02507	CDS	1926	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
KOOEHCHE_02508	CDS	1005				hypothetical protein
KOOEHCHE_02509	CDS	1008				hypothetical protein
KOOEHCHE_02510	CDS	1005				hypothetical protein
KOOEHCHE_02511	CDS	336	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
KOOEHCHE_02512	CDS	846	ephA	3.3.2.10		Epoxide hydrolase A
KOOEHCHE_02513	CDS	1128	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
KOOEHCHE_02514	CDS	1215	tyrS_2	6.1.1.1	COG0162	Tyrosine--tRNA ligase
KOOEHCHE_02515	CDS	255				hypothetical protein
KOOEHCHE_02516	CDS	1101				hypothetical protein
KOOEHCHE_02517	CDS	798				hypothetical protein
KOOEHCHE_02518	CDS	1263				hypothetical protein
KOOEHCHE_02519	CDS	417				hypothetical protein
KOOEHCHE_02520	CDS	423				hypothetical protein
KOOEHCHE_02521	CDS	978	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
KOOEHCHE_02522	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
KOOEHCHE_02523	CDS	1110		3.6.1.-	COG1106	ATP/GTP phosphatase
KOOEHCHE_02524	CDS	702				hypothetical protein
KOOEHCHE_02525	CDS	285				hypothetical protein
KOOEHCHE_02526	CDS	903	eamA		COG0697	putative amino-acid metabolite efflux pump
KOOEHCHE_02527	CDS	867	gltR_2		COG0583	HTH-type transcriptional regulator GltR
KOOEHCHE_02528	CDS	420				hypothetical protein
KOOEHCHE_02529	CDS	432				hypothetical protein
KOOEHCHE_02530	CDS	1356	aprE	3.4.21.62	COG1404	Subtilisin E
KOOEHCHE_02531	CDS	312				hypothetical protein
KOOEHCHE_02532	CDS	762				hypothetical protein
KOOEHCHE_02533	CDS	975	astE	3.5.1.96	COG2988	Succinylglutamate desuccinylase
KOOEHCHE_02534	CDS	1344	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
KOOEHCHE_02535	CDS	1470	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
KOOEHCHE_02536	CDS	1032	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
KOOEHCHE_02537	CDS	1215	astC	2.6.1.81	COG4992	Succinylornithine transaminase
KOOEHCHE_02538	CDS	1272	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
KOOEHCHE_02539	CDS	8265				hypothetical protein
KOOEHCHE_02540	CDS	291	groS		COG0234	10 kDa chaperonin
KOOEHCHE_02541	CDS	1635	groL		COG0459	60 kDa chaperonin
KOOEHCHE_02542	CDS	375	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
KOOEHCHE_02543	CDS	930	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
KOOEHCHE_02544	CDS	1143	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
KOOEHCHE_02545	CDS	3096	mexB_3		COG0841	Multidrug resistance protein MexB
KOOEHCHE_02546	CDS	576				hypothetical protein
KOOEHCHE_02547	CDS	906	htpX_2	3.4.24.-	COG0501	Protease HtpX
KOOEHCHE_02548	CDS	777	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
KOOEHCHE_02549	CDS	906	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
KOOEHCHE_02550	CDS	384				hypothetical protein
KOOEHCHE_02551	CDS	1113	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
KOOEHCHE_02552	CDS	495	greB		COG0782	Transcription elongation factor GreB
KOOEHCHE_02553	tRNA	90				tRNA-Ser(tga)
KOOEHCHE_02554	CDS	555				hypothetical protein
KOOEHCHE_02555	CDS	198				hypothetical protein
KOOEHCHE_02556	CDS	357				hypothetical protein
KOOEHCHE_02557	CDS	1344				hypothetical protein
KOOEHCHE_02558	CDS	582				hypothetical protein
KOOEHCHE_02559	CDS	1884	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
KOOEHCHE_02560	CDS	504	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
KOOEHCHE_02561	CDS	1011	alc	3.5.3.4		allantoicase
KOOEHCHE_02562	CDS	1158	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
KOOEHCHE_02563	CDS	726				hypothetical protein
KOOEHCHE_02564	CDS	1368	pucK		COG2233	Uric acid permease PucK
KOOEHCHE_02565	CDS	324	hiuH	3.5.2.17		5-hydroxyisourate hydrolase
KOOEHCHE_02566	CDS	504	uao			Uric acid degradation bifunctional protein
KOOEHCHE_02567	CDS	966				hypothetical protein
KOOEHCHE_02568	CDS	351				hypothetical protein
KOOEHCHE_02569	CDS	546				hypothetical protein
KOOEHCHE_02570	CDS	768				hypothetical protein
KOOEHCHE_02571	CDS	1815	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
KOOEHCHE_02572	CDS	1194				hypothetical protein
KOOEHCHE_02573	CDS	912	lipR_2	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
KOOEHCHE_02574	CDS	438				hypothetical protein
KOOEHCHE_02575	CDS	351	yffB		COG1393	Protein YffB
KOOEHCHE_02576	CDS	825	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
KOOEHCHE_02577	CDS	651	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
KOOEHCHE_02578	CDS	642				hypothetical protein
KOOEHCHE_02579	CDS	936				hypothetical protein
KOOEHCHE_02580	CDS	543	aac	2.3.1.-		Aminoglycoside 2'-N-acetyltransferase
KOOEHCHE_02581	CDS	999	srpG	2.5.1.47	COG0031	Cysteine synthase
KOOEHCHE_02582	CDS	489				hypothetical protein
KOOEHCHE_02583	CDS	567	fldP_4			Flavodoxin FldP
KOOEHCHE_02584	CDS	486				hypothetical protein
KOOEHCHE_02585	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
KOOEHCHE_02586	CDS	1260				hypothetical protein
KOOEHCHE_02587	CDS	2379				hypothetical protein
KOOEHCHE_02588	CDS	501				hypothetical protein
KOOEHCHE_02589	CDS	354			COG0251	RutC family protein
KOOEHCHE_02590	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
KOOEHCHE_02591	CDS	759				hypothetical protein
KOOEHCHE_02592	CDS	1392	hsrA			putative transport protein HsrA
KOOEHCHE_02593	CDS	624				hypothetical protein
KOOEHCHE_02594	CDS	1593				hypothetical protein
KOOEHCHE_02595	CDS	468				hypothetical protein
KOOEHCHE_02596	CDS	645				hypothetical protein
KOOEHCHE_02597	CDS	1320	naiP_1			Putative niacin/nicotinamide transporter NaiP
KOOEHCHE_02598	CDS	2220	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
KOOEHCHE_02599	CDS	1680	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
KOOEHCHE_02600	CDS	849				hypothetical protein
KOOEHCHE_02601	CDS	804				hypothetical protein
KOOEHCHE_02602	CDS	1182				hypothetical protein
KOOEHCHE_02603	CDS	1665				hypothetical protein
KOOEHCHE_02604	CDS	1278				hypothetical protein
KOOEHCHE_02605	CDS	1950				hypothetical protein
KOOEHCHE_02606	CDS	558	nudC_2	3.6.1.22		NADH pyrophosphatase
KOOEHCHE_02607	CDS	618	nudL	3.6.1.-		putative Nudix hydrolase NudL
KOOEHCHE_02608	CDS	531	yrdA_3		COG0663	Protein YrdA
KOOEHCHE_02609	CDS	666	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
KOOEHCHE_02610	CDS	792	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
