"qname","qid","qstart","qend","genome","strand","length","start","end","gene_label","is_center"
"ERR1417331",27,39905,39057,"ERR1417331","reverse",848,39057,39905,"gene_27",FALSE
"ERR1417331",28,40718,39909,"ERR1417331","reverse",809,39909,40718,"gene_28",FALSE
"ERR1417331",29,41246,40764,"ERR1417331","reverse",482,40764,41246,"gene_29",FALSE
"ERR1417331",30,42706,41243,"ERR1417331","reverse",1463,41243,42706,"gene_30",FALSE
"ERR1417331",31,43241,42831,"ERR1417331","reverse",410,42831,43241,"gene_31",FALSE
"ERR1417331",32,44016,43210,"ERR1417331","reverse",806,43210,44016,"gene_32",FALSE
"ERR1417331",33,44128,44901,"ERR1417331","forward",773,44128,44901,"gene_33",FALSE
"ERR1417331",34,47252,44946,"ERR1417331","reverse",2306,44946,47252,"gene_34",FALSE
"ERR1417331",35,48674,47283,"ERR1417331","reverse",1391,47283,48674,"gene_35",FALSE
"ERR1417331",36,49502,48684,"ERR1417331","reverse",818,48684,49502,"gene_36",FALSE
"ERR1417331",37,50439,49525,"ERR1417331","reverse",914,49525,50439,"gene_37",FALSE
"ERR1417331",38,50612,53419,"ERR1417331","forward",2807,50612,53419,"gene_38",FALSE
"ERR1417331",39,53516,54304,"ERR1417331","forward",788,53516,54304,"gene_39",FALSE
"ERR1417331",40,54315,55181,"ERR1417331","forward",866,54315,55181,"gene_40",FALSE
"ERR1417331",41,55198,55992,"ERR1417331","forward",794,55198,55992,"gene_41",FALSE
"ERR1417331",42,56074,56475,"ERR1417331","forward",401,56074,56475,"gene_42",FALSE
"ERR1946999",1,191612,192496,"ERR1946999","forward",884,191612,192496,"gene_1",TRUE
"ERR1946999",2,190075,191493,"ERR1946999","forward",1418,190075,191493,"gene_2",FALSE
"ERR1946999",3,188201,189709,"ERR1946999","forward",1508,188201,189709,"gene_3",FALSE
"ERR1946999",4,187785,188084,"ERR1946999","forward",299,187785,188084,"gene_4",FALSE
"ERR1946999",5,187785,188084,"ERR1946999","forward",299,187785,188084,"gene_5",FALSE
"ERR1946999",6,187388,186387,"ERR1946999","reverse",1001,186387,187388,"gene_6",FALSE
"ERR1946999",7,186164,185241,"ERR1946999","reverse",923,185241,186164,"gene_7",FALSE
"ERR1946999",8,185241,184909,"ERR1946999","reverse",332,184909,185241,"gene_8",FALSE
"ERR1946999",9,184897,183065,"ERR1946999","reverse",1832,183065,184897,"gene_9",FALSE
"ERR1946999",10,183061,181562,"ERR1946999","reverse",1499,181562,183061,"gene_10",FALSE
"ERR1946999",11,181553,180153,"ERR1946999","reverse",1400,180153,181553,"gene_11",FALSE
"ERR1946999",12,180152,179034,"ERR1946999","reverse",1118,179034,180152,"gene_12",FALSE
"ERR1946999",13,178973,178641,"ERR1946999","reverse",332,178641,178973,"gene_13",FALSE
"ERR1946999",14,178638,177814,"ERR1946999","reverse",824,177814,178638,"gene_14",FALSE
"ERR1946999",15,175241,177796,"ERR1946999","forward",2555,175241,177796,"gene_15",FALSE
"ERR1946999",16,175078,174020,"ERR1946999","reverse",1058,174020,175078,"gene_16",FALSE
"ERR1946999",1,66665,63489,"ERR1946999","reverse",3176,63489,66665,"gene_1",TRUE
"ERR1946999",2,63479,58572,"ERR1946999","reverse",4907,58572,63479,"gene_2",FALSE
"ERR1946999",4,63479,58572,"ERR1946999","reverse",4907,58572,63479,"gene_4",FALSE
"ERR1946999",5,66665,63489,"ERR1946999","reverse",3176,63489,66665,"gene_5",FALSE
"ERR1946999",1,19514,20734,"ERR1946999","forward",1220,19514,20734,"gene_1",TRUE
"ERR1946999",2,20737,21873,"ERR1946999","forward",1136,20737,21873,"gene_2",FALSE
"ERR1946999",3,22786,21881,"ERR1946999","reverse",905,21881,22786,"gene_3",FALSE
"ERR1946999",4,24608,22764,"ERR1946999","reverse",1844,22764,24608,"gene_4",FALSE
"ERR1946999",5,24608,22764,"ERR1946999","reverse",1844,22764,24608,"gene_5",FALSE
"ERR1946999",6,25859,24609,"ERR1946999","reverse",1250,24609,25859,"gene_6",FALSE
"ERR1946999",7,26742,25846,"ERR1946999","reverse",896,25846,26742,"gene_7",FALSE
"ERR1946999",8,27482,26742,"ERR1946999","reverse",740,26742,27482,"gene_8",FALSE
"ERR1946999",9,29119,27677,"ERR1946999","reverse",1442,27677,29119,"gene_9",FALSE
"ERR1946999",10,29705,29223,"ERR1946999","reverse",482,29223,29705,"gene_10",FALSE
"ERR1946999",11,31127,29841,"ERR1946999","reverse",1286,29841,31127,"gene_11",FALSE
"ERR1946999",12,32546,31227,"ERR1946999","reverse",1319,31227,32546,"gene_12",FALSE
"ERR1946999",13,32719,34422,"ERR1946999","forward",1703,32719,34422,"gene_13",FALSE
"ERR1946999",14,34823,37060,"ERR1946999","forward",2237,34823,37060,"gene_14",FALSE
"ERR1946999",1,24790,26553,"ERR1946999","forward",1763,24790,26553,"gene_1",TRUE
"ERR1946999",2,24453,24088,"ERR1946999","reverse",365,24088,24453,"gene_2",FALSE
"ERR1946999",3,23773,24087,"ERR1946999","forward",314,23773,24087,"gene_3",FALSE
"ERR1946999",4,22787,23638,"ERR1946999","forward",851,22787,23638,"gene_4",FALSE
"ERR1946999",5,20760,22655,"ERR1946999","forward",1895,20760,22655,"gene_5",FALSE
"ERR1946999",6,19975,20625,"ERR1946999","forward",650,19975,20625,"gene_6",FALSE
"ERR1946999",7,19775,19452,"ERR1946999","reverse",323,19452,19775,"gene_7",FALSE
"ERR1946999",8,19437,18901,"ERR1946999","reverse",536,18901,19437,"gene_8",FALSE
"ERR1946999",9,18254,18841,"ERR1946999","forward",587,18254,18841,"gene_9",FALSE
"ERR1946999",10,17940,16801,"ERR1946999","reverse",1139,16801,17940,"gene_10",FALSE
"ERR1946999",11,16786,13556,"ERR1946999","reverse",3230,13556,16786,"gene_11",FALSE
"ERR1946999",12,13468,12992,"ERR1946999","reverse",476,12992,13468,"gene_12",FALSE
"ERR1946999",13,12913,12281,"ERR1946999","reverse",632,12281,12913,"gene_13",FALSE
"ERR1946999",14,12158,11721,"ERR1946999","reverse",437,11721,12158,"gene_14",FALSE
"ERR1946999",15,11336,11665,"ERR1946999","forward",329,11336,11665,"gene_15",FALSE
"ERR1946999",16,11254,10538,"ERR1946999","reverse",716,10538,11254,"gene_16",FALSE
"ERR1946999",17,8817,10541,"ERR1946999","forward",1724,8817,10541,"gene_17",FALSE
"ERR1946999",18,7165,8820,"ERR1946999","forward",1655,7165,8820,"gene_18",FALSE
"ERR1946999",1,63468,63824,"ERR1946999","forward",356,63468,63824,"gene_1",TRUE
"ERR1946999",2,62446,63387,"ERR1946999","forward",941,62446,63387,"gene_2",FALSE
"ERR1946999",3,61522,62301,"ERR1946999","forward",779,61522,62301,"gene_3",FALSE
"ERR1946999",4,60992,61498,"ERR1946999","forward",506,60992,61498,"gene_4",FALSE
"ERR1946999",5,60314,60979,"ERR1946999","forward",665,60314,60979,"gene_5",FALSE
"ERR1946999",6,60101,59835,"ERR1946999","reverse",266,59835,60101,"gene_6",FALSE
"ERR1946999",7,59044,59778,"ERR1946999","forward",734,59044,59778,"gene_7",FALSE
"ERR1946999",8,58129,58986,"ERR1946999","forward",857,58129,58986,"gene_8",FALSE
"ERR1946999",9,57819,57451,"ERR1946999","reverse",368,57451,57819,"gene_9",FALSE
"ERR1946999",10,56663,57397,"ERR1946999","forward",734,56663,57397,"gene_10",FALSE
"ERR1946999",11,54900,56630,"ERR1946999","forward",1730,54900,56630,"gene_11",FALSE
"ERR1946999",12,53745,54887,"ERR1946999","forward",1142,53745,54887,"gene_12",FALSE
"ERR1946999",13,52799,53737,"ERR1946999","forward",938,52799,53737,"gene_13",FALSE
"ERR1946999",14,50774,52786,"ERR1946999","forward",2012,50774,52786,"gene_14",FALSE
"ERR1946999",15,48932,50752,"ERR1946999","forward",1820,48932,50752,"gene_15",FALSE
"ERR1946999",16,47129,48913,"ERR1946999","forward",1784,47129,48913,"gene_16",FALSE
"ERR1946999",1,121771,122820,"ERR1946999","forward",1049,121771,122820,"gene_1",TRUE
"ERR1946999",2,121582,120062,"ERR1946999","reverse",1520,120062,121582,"gene_2",FALSE
"ERR1946999",3,119385,120065,"ERR1946999","forward",680,119385,120065,"gene_3",FALSE
"ERR1946999",4,118714,119385,"ERR1946999","forward",671,118714,119385,"gene_4",FALSE
"ERR1946999",5,118606,117065,"ERR1946999","reverse",1541,117065,118606,"gene_5",FALSE
"ERR1946999",6,116920,116270,"ERR1946999","reverse",650,116270,116920,"gene_6",FALSE
"ERR1946999",7,116251,114914,"ERR1946999","reverse",1337,114914,116251,"gene_7",FALSE
"ERR1946999",8,113722,114873,"ERR1946999","forward",1151,113722,114873,"gene_8",FALSE
"ERR1946999",9,110762,113701,"ERR1946999","forward",2939,110762,113701,"gene_9",FALSE
"ERR1946999",10,108414,110510,"ERR1946999","forward",2096,108414,110510,"gene_10",FALSE
"ERR1946999",11,108176,107172,"ERR1946999","reverse",1004,107172,108176,"gene_11",FALSE
"ERR1946999",12,107155,106847,"ERR1946999","reverse",308,106847,107155,"gene_12",FALSE
"ERR1946999",13,106821,106213,"ERR1946999","reverse",608,106213,106821,"gene_13",FALSE
"ERR1946999",1,150162,149302,"ERR1946999","reverse",860,149302,150162,"gene_1",TRUE
"ERR1946999",2,150534,150280,"ERR1946999","reverse",254,150280,150534,"gene_2",FALSE
"ERR1946999",3,150772,152190,"ERR1946999","forward",1418,150772,152190,"gene_3",FALSE
"ERR1946999",4,152209,152856,"ERR1946999","forward",647,152209,152856,"gene_4",FALSE
"ERR1946999",5,152969,153559,"ERR1946999","forward",590,152969,153559,"gene_5",FALSE
"ERR1946999",6,153591,154670,"ERR1946999","forward",1079,153591,154670,"gene_6",FALSE
"ERR1946999",7,155131,154724,"ERR1946999","reverse",407,154724,155131,"gene_7",FALSE
"ERR1946999",8,155300,155668,"ERR1946999","forward",368,155300,155668,"gene_8",FALSE
"ERR1946999",9,155941,155720,"ERR1946999","reverse",221,155720,155941,"gene_9",FALSE
"ERR1946999",10,156206,157216,"ERR1946999","forward",1010,156206,157216,"gene_10",FALSE
"ERR1946999",11,158033,157236,"ERR1946999","reverse",797,157236,158033,"gene_11",FALSE
"ERR1946999",12,158995,158048,"ERR1946999","reverse",947,158048,158995,"gene_12",FALSE
"ERR1946999",13,160340,159078,"ERR1946999","reverse",1262,159078,160340,"gene_13",FALSE
"ERR1946999",14,161764,160400,"ERR1946999","reverse",1364,160400,161764,"gene_14",FALSE
"ERR1946999",15,163031,161913,"ERR1946999","reverse",1118,161913,163031,"gene_15",FALSE
"ERR1946999",16,163221,164342,"ERR1946999","forward",1121,163221,164342,"gene_16",FALSE
"ERR1946999",17,165032,166318,"ERR1946999","forward",1286,165032,166318,"gene_17",FALSE
"ERR1946999",1,34749,36020,"ERR1946999","forward",1271,34749,36020,"gene_1",TRUE
"ERR1946999",2,36090,37001,"ERR1946999","forward",911,36090,37001,"gene_2",FALSE
"ERR1946999",3,38107,37049,"ERR1946999","reverse",1058,37049,38107,"gene_3",FALSE
"ERR1946999",4,38922,38137,"ERR1946999","reverse",785,38137,38922,"gene_4",FALSE
"ERR1946999",5,40352,38949,"ERR1946999","reverse",1403,38949,40352,"gene_5",FALSE
"ERR1946999",6,41898,40363,"ERR1946999","reverse",1535,40363,41898,"gene_6",FALSE
"ERR1946999",7,42919,41900,"ERR1946999","reverse",1019,41900,42919,"gene_7",FALSE
"ERR1946999",8,43895,42933,"ERR1946999","reverse",962,42933,43895,"gene_8",FALSE
"ERR1946999",1,15249,16673,"ERR1946999","forward",1424,15249,16673,"gene_1",TRUE
"ERR1946999",2,14272,15144,"ERR1946999","forward",872,14272,15144,"gene_2",FALSE
"ERR1946999",3,14148,13651,"ERR1946999","reverse",497,13651,14148,"gene_3",FALSE
"ERR1946999",4,13266,13622,"ERR1946999","forward",356,13266,13622,"gene_4",FALSE
"ERR1946999",5,12687,13052,"ERR1946999","forward",365,12687,13052,"gene_5",FALSE
"ERR1946999",6,8326,12519,"ERR1946999","forward",4193,8326,12519,"gene_6",FALSE
"ERR1946999",7,4151,8239,"ERR1946999","forward",4088,4151,8239,"gene_7",FALSE
"ERR1946999",8,3474,3845,"ERR1946999","forward",371,3474,3845,"gene_8",FALSE
"ERR1946999",9,2925,3431,"ERR1946999","forward",506,2925,3431,"gene_9",FALSE
"ERR1946999",10,1910,2605,"ERR1946999","forward",695,1910,2605,"gene_10",FALSE
"ERR1946999",11,1478,1906,"ERR1946999","forward",428,1478,1906,"gene_11",FALSE
"ERR1946999",12,836,1369,"ERR1946999","forward",533,836,1369,"gene_12",FALSE
"ERR1946999",13,388,828,"ERR1946999","forward",440,388,828,"gene_13",FALSE
"ERR1946999",1,24567,25379,"ERR1946999","forward",812,24567,25379,"gene_1",TRUE
"ERR1946999",2,23936,24562,"ERR1946999","forward",626,23936,24562,"gene_2",FALSE
"ERR1946999",3,21983,23860,"ERR1946999","forward",1877,21983,23860,"gene_3",FALSE
"ERR1946999",4,20660,21724,"ERR1946999","forward",1064,20660,21724,"gene_4",FALSE
"ERR1946999",5,20534,19953,"ERR1946999","reverse",581,19953,20534,"gene_5",FALSE
"ERR1946999",6,19960,19055,"ERR1946999","reverse",905,19055,19960,"gene_6",FALSE
"ERR1946999",7,18974,17628,"ERR1946999","reverse",1346,17628,18974,"gene_7",FALSE
"ERR1946999",8,17520,16798,"ERR1946999","reverse",722,16798,17520,"gene_8",FALSE
"ERR1946999",9,16215,16484,"ERR1946999","forward",269,16215,16484,"gene_9",FALSE
"ERR1946999",10,14826,16205,"ERR1946999","forward",1379,14826,16205,"gene_10",FALSE
"ERR1946999",11,14781,13642,"ERR1946999","reverse",1139,13642,14781,"gene_11",FALSE
"ERR1946999",12,13581,12841,"ERR1946999","reverse",740,12841,13581,"gene_12",FALSE
"ERR1946999",13,12752,11823,"ERR1946999","reverse",929,11823,12752,"gene_13",FALSE
"ERR1946999",14,11818,11051,"ERR1946999","reverse",767,11051,11818,"gene_14",FALSE
"ERR1946999",15,11042,10203,"ERR1946999","reverse",839,10203,11042,"gene_15",FALSE
"ERR1946999",16,10193,9000,"ERR1946999","reverse",1193,9000,10193,"gene_16",FALSE
"ERR1946999",1,188503,187289,"ERR1946999","reverse",1214,187289,188503,"gene_1",TRUE
"ERR1946999",2,187278,186499,"ERR1946999","reverse",779,186499,187278,"gene_2",FALSE
"ERR1946999",3,182217,183704,"ERR1946999","forward",1487,182217,183704,"gene_3",FALSE
"ERR1946999",4,180908,182185,"ERR1946999","forward",1277,180908,182185,"gene_4",FALSE
"ERR1946999",5,178519,180825,"ERR1946999","forward",2306,178519,180825,"gene_5",FALSE
"ERR1946999",6,177387,178301,"ERR1946999","forward",914,177387,178301,"gene_6",FALSE
"ERR1946999",7,176235,177188,"ERR1946999","forward",953,176235,177188,"gene_7",FALSE
"ERR1946999",8,175233,176186,"ERR1946999","forward",953,175233,176186,"gene_8",FALSE
"ERR1946999",9,174461,175198,"ERR1946999","forward",737,174461,175198,"gene_9",FALSE
"ERR1946999",10,173965,174450,"ERR1946999","forward",485,173965,174450,"gene_10",FALSE
"ERR1946999",11,172677,173954,"ERR1946999","forward",1277,172677,173954,"gene_11",FALSE
"ERR1946999",12,172120,172647,"ERR1946999","forward",527,172120,172647,"gene_12",FALSE
"ERR1946999",13,171750,172109,"ERR1946999","forward",359,171750,172109,"gene_13",FALSE
"ERR1946999",14,170555,171721,"ERR1946999","forward",1166,170555,171721,"gene_14",FALSE
"ERR1946999",15,169427,170536,"ERR1946999","forward",1109,169427,170536,"gene_15",FALSE
"ERR1946999",1,21956,23200,"ERR1946999","forward",1244,21956,23200,"gene_1",TRUE
"ERR1946999",2,23209,24276,"ERR1946999","forward",1067,23209,24276,"gene_2",FALSE
"ERR1946999",3,24471,25046,"ERR1946999","forward",575,24471,25046,"gene_3",FALSE
"ERR1946999",4,25624,25208,"ERR1946999","reverse",416,25208,25624,"gene_4",FALSE
"ERR1946999",5,25777,26469,"ERR1946999","forward",692,25777,26469,"gene_5",FALSE
"ERR1946999",6,27766,26561,"ERR1946999","reverse",1205,26561,27766,"gene_6",FALSE
"ERR1946999",7,28473,27925,"ERR1946999","reverse",548,27925,28473,"gene_7",FALSE
"ERR1946999",8,29691,28672,"ERR1946999","reverse",1019,28672,29691,"gene_8",FALSE
"ERR1946999",9,30399,29830,"ERR1946999","reverse",569,29830,30399,"gene_9",FALSE
"ERR1946999",1,18765,19550,"ERR1946999","forward",785,18765,19550,"gene_1",TRUE
"ERR1946999",2,16092,18638,"ERR1946999","forward",2546,16092,18638,"gene_2",FALSE
"ERR1946999",3,15359,15934,"ERR1946999","forward",575,15359,15934,"gene_3",FALSE
"ERR1946999",4,13180,15258,"ERR1946999","forward",2078,13180,15258,"gene_4",FALSE
"ERR1946999",5,12956,11742,"ERR1946999","reverse",1214,11742,12956,"gene_5",FALSE
"ERR1946999",6,11010,11714,"ERR1946999","forward",704,11010,11714,"gene_6",FALSE
"ERR1946999",7,10499,10296,"ERR1946999","reverse",203,10296,10499,"gene_7",FALSE
"ERR1946999",8,9873,8398,"ERR1946999","reverse",1475,8398,9873,"gene_8",FALSE
"ERR1946999",9,8193,7258,"ERR1946999","reverse",935,7258,8193,"gene_9",FALSE
"ERR1946999",10,7060,5825,"ERR1946999","reverse",1235,5825,7060,"gene_10",FALSE
"ERR1946999",11,5588,4392,"ERR1946999","reverse",1196,4392,5588,"gene_11",FALSE
"ERR1946999",1,154726,155262,"ERR1946999","forward",536,154726,155262,"gene_1",TRUE
"ERR1946999",2,155337,155885,"ERR1946999","forward",548,155337,155885,"gene_2",FALSE
"ERR1946999",3,155891,156409,"ERR1946999","forward",518,155891,156409,"gene_3",FALSE
"ERR1946999",4,156403,157236,"ERR1946999","forward",833,156403,157236,"gene_4",FALSE
"ERR1946999",5,157233,159731,"ERR1946999","forward",2498,157233,159731,"gene_5",FALSE
"ERR1946999",6,159728,160747,"ERR1946999","forward",1019,159728,160747,"gene_6",FALSE
"ERR1946999",1,207124,208401,"ERR1946999","forward",1277,207124,208401,"gene_1",TRUE
"ERR1946999",2,206825,205164,"ERR1946999","reverse",1661,205164,206825,"gene_2",FALSE
"ERR1946999",3,204741,205121,"ERR1946999","forward",380,204741,205121,"gene_3",FALSE
"ERR1946999",4,203706,204398,"ERR1946999","forward",692,203706,204398,"gene_4",FALSE
"ERR1946999",5,203593,203159,"ERR1946999","reverse",434,203159,203593,"gene_5",FALSE
"ERR1946999",1,158643,159455,"ERR1946999","forward",812,158643,159455,"gene_1",TRUE
"ERR1946999",2,159457,160527,"ERR1946999","forward",1070,159457,160527,"gene_2",FALSE
"ERR1946999",3,160537,161136,"ERR1946999","forward",599,160537,161136,"gene_3",FALSE
"ERR1946999",4,161274,161690,"ERR1946999","forward",416,161274,161690,"gene_4",FALSE
"ERR1946999",5,163394,161745,"ERR1946999","reverse",1649,161745,163394,"gene_5",FALSE
"ERR1946999",6,163619,164995,"ERR1946999","forward",1376,163619,164995,"gene_6",FALSE
"ERR1946999",7,165116,165568,"ERR1946999","forward",452,165116,165568,"gene_7",FALSE
"ERR1946999",8,165743,167560,"ERR1946999","forward",1817,165743,167560,"gene_8",FALSE
"ERR1946999",9,167631,168458,"ERR1946999","forward",827,167631,168458,"gene_9",FALSE
"ERR1946999",10,168482,168856,"ERR1946999","forward",374,168482,168856,"gene_10",FALSE
"ERR1946999",11,168828,169520,"ERR1946999","forward",692,168828,169520,"gene_11",FALSE
"ERR1946999",12,169526,170554,"ERR1946999","forward",1028,169526,170554,"gene_12",FALSE
"ERR1946999",13,170573,170773,"ERR1946999","forward",200,170573,170773,"gene_13",FALSE
"ERR1946999",14,170783,171496,"ERR1946999","forward",713,170783,171496,"gene_14",FALSE
"ERR1946999",15,171510,172235,"ERR1946999","forward",725,171510,172235,"gene_15",FALSE
"ERR1946999",16,172242,172886,"ERR1946999","forward",644,172242,172886,"gene_16",FALSE
"ERR1946999",1,58704,60380,"ERR1946999","forward",1676,58704,60380,"gene_1",TRUE
"ERR1946999",2,60468,62006,"ERR1946999","forward",1538,60468,62006,"gene_2",FALSE
"ERR1946999",3,62071,63483,"ERR1946999","forward",1412,62071,63483,"gene_3",FALSE
"ERR1946999",4,63535,64740,"ERR1946999","forward",1205,63535,64740,"gene_4",FALSE
"ERR1946999",5,64718,65671,"ERR1946999","forward",953,64718,65671,"gene_5",FALSE
"ERR1946999",6,64718,65671,"ERR1946999","forward",953,64718,65671,"gene_6",FALSE
"ERR1946999",1,26182,28278,"ERR1946999","forward",2096,26182,28278,"gene_1",TRUE
"ERR1946999",2,28559,28464,"ERR1946999","reverse",95,28464,28559,"gene_2",FALSE
"ERR1946999",3,28602,30830,"ERR1946999","forward",2228,28602,30830,"gene_3",FALSE
"ERR1946999",4,31313,30879,"ERR1946999","reverse",434,30879,31313,"gene_4",FALSE
"ERR1946999",5,32470,31313,"ERR1946999","reverse",1157,31313,32470,"gene_5",FALSE
"ERR1946999",6,32696,33940,"ERR1946999","forward",1244,32696,33940,"gene_6",FALSE
"ERR1946999",7,34241,34744,"ERR1946999","forward",503,34241,34744,"gene_7",FALSE
"ERR1946999",8,34764,35798,"ERR1946999","forward",1034,34764,35798,"gene_8",FALSE
"ERR1946999",9,35803,36933,"ERR1946999","forward",1130,35803,36933,"gene_9",FALSE
"ERR1946999",10,36933,37961,"ERR1946999","forward",1028,36933,37961,"gene_10",FALSE
"ERR1946999",11,39676,38003,"ERR1946999","reverse",1673,38003,39676,"gene_11",FALSE
"ERR1946999",12,41178,39841,"ERR1946999","reverse",1337,39841,41178,"gene_12",FALSE
"ERR1946999",1,110948,111565,"ERR1946999","forward",617,110948,111565,"gene_1",TRUE
"ERR1946999",2,112177,111632,"ERR1946999","reverse",545,111632,112177,"gene_2",FALSE
"ERR1946999",3,112604,112215,"ERR1946999","reverse",389,112215,112604,"gene_3",FALSE
"ERR1946999",4,112897,112772,"ERR1946999","reverse",125,112772,112897,"gene_4",FALSE
"ERR1946999",5,113205,113876,"ERR1946999","forward",671,113205,113876,"gene_5",FALSE
"ERR1946999",6,114261,114028,"ERR1946999","reverse",233,114028,114261,"gene_6",FALSE
"ERR1946999",7,114767,116029,"ERR1946999","forward",1262,114767,116029,"gene_7",FALSE
"ERR1946999",8,116022,116216,"ERR1946999","forward",194,116022,116216,"gene_8",FALSE
"ERR1946999",9,116665,116441,"ERR1946999","reverse",224,116441,116665,"gene_9",FALSE
"ERR1946999",10,117309,116716,"ERR1946999","reverse",593,116716,117309,"gene_10",FALSE
"ERR1946999",11,117309,116716,"ERR1946999","reverse",593,116716,117309,"gene_11",FALSE
"ERR1946999",1,154523,156952,"ERR1946999","forward",2429,154523,156952,"gene_1",TRUE
"ERR1946999",2,153121,154440,"ERR1946999","forward",1319,153121,154440,"gene_2",FALSE
"ERR1946999",3,151610,153061,"ERR1946999","forward",1451,151610,153061,"gene_3",FALSE
"ERR1946999",4,150757,151590,"ERR1946999","forward",833,150757,151590,"gene_4",FALSE
"ERR1946999",5,150065,150694,"ERR1946999","forward",629,150065,150694,"gene_5",FALSE
"ERR1946999",6,149325,150050,"ERR1946999","forward",725,149325,150050,"gene_6",FALSE
"ERR1946999",7,148901,149314,"ERR1946999","forward",413,148901,149314,"gene_7",FALSE
"ERR1946999",8,147530,148885,"ERR1946999","forward",1355,147530,148885,"gene_8",FALSE
"ERR1946999",9,146702,147487,"ERR1946999","forward",785,146702,147487,"gene_9",FALSE
"ERR1946999",10,145350,146705,"ERR1946999","forward",1355,145350,146705,"gene_10",FALSE
"ERR1946999",11,144136,145347,"ERR1946999","forward",1211,144136,145347,"gene_11",FALSE
