qname,qid,qstart,qend
ERR1946991,9,18812,19819
ERR1946991,1,53736,51640
ERR1946991,2,51359,51454
ERR1946991,3,51316,49088
ERR1946991,4,48605,49039
ERR1946991,5,47448,48605
ERR1946991,6,47448,48605
ERR1946991,1,162111,163097
ERR1946991,2,163094,163828
ERR1946991,3,163913,164149
ERR1946991,4,164340,164813
ERR1946991,5,165626,164859
ERR1946991,6,165724,166398
ERR1946991,7,167122,166463
ERR1946991,8,167540,169321
ERR1946991,9,169321,169881
ERR1946991,10,170317,169937
ERR1946991,11,171030,170449
ERR1946991,12,171347,171051
ERR1946991,13,172397,171447
ERR1946991,1,135762,135025
ERR1946991,2,135888,136808
ERR1946991,3,137706,136846
ERR1946991,4,138366,137740
ERR1946991,5,139391,138486
ERR1946991,6,139502,139933
ERR1946991,7,139947,140636
ERR1946991,8,142134,140644
ERR1946991,9,142250,142885
ERR1946991,10,142928,143521
ERR1946991,11,144716,143529
ERR1946991,1,24096,24749
ERR1946991,2,25645,24788
ERR1946991,4,27322,26378
ERR1946991,5,29281,27329
ERR1946991,6,29729,29274
ERR1946991,7,29868,30776
ERR1946991,8,30888,31196
ERR1946991,9,31294,31737
ERR1946991,10,32434,31730
ERR1946991,11,32753,32535
ERR1946991,12,33007,33459
ERR1946991,13,34430,33510
ERR1946991,1,6336,7286
ERR1946991,3,8724,8206
ERR1946991,1,4718,3924
ERR1946991,2,5798,4725
ERR1946991,3,6098,7345
ERR1946991,4,8635,7466
ERR1946991,5,8635,7466
ERR1946991,8,4718,3924
ERR1946991,1,31697,32758
ERR1946991,2,32783,34330
ERR1946991,3,34485,35306
ERR1946991,4,35303,36889
ERR1946991,5,36886,38214
ERR1946991,6,38207,39370
ERR1946991,7,39500,40468
ERR1946991,8,40480,41124
ERR1946991,9,41599,41159
ERR1946991,1,86205,86669
ERR1946991,2,86014,85712
ERR1946991,3,85475,84102
ERR1946991,4,85475,84102
ERR1946991,6,86205,86669
ERR1946991,7,86205,86669
ERR1946991,9,85475,84102
ERR1946991,10,85475,84102
ERR1946991,12,86205,86669
ERR1946991,1,69364,70110
ERR1946991,2,67950,69356
ERR1946991,3,66659,67909
ERR1946991,4,66512,66063
ERR1946991,5,66018,65482
ERR1946991,7,66018,65482
ERR1946991,1,41827,41381
ERR1946991,2,40464,41369
ERR1946991,3,40309,39560
ERR1946991,4,39511,38183
ERR1946991,5,38163,37318
ERR1946991,6,37307,36303
ERR1946991,7,32536,36222
ERR1946991,1,83881,82589
ERR1946991,2,82567,81362
ERR1946991,3,80019,81242
ERR1946991,4,79847,78882
ERR1946991,5,79847,78882
ERR1946991,8,83881,82589
ERR1946991,1,152375,153109
ERR1946991,2,153200,154480
ERR1946991,3,154482,155639
ERR1946991,4,155636,156385
ERR1946991,5,156386,157030
ERR1946991,6,158017,157094
ERR1946991,7,158655,158059
ERR1946991,8,159419,158652
ERR1946991,9,160289,159672
ERR1946991,10,161041,160379
ERR1946991,11,161138,161698
ERR1946991,12,161773,161958
ERR1946991,1,58923,56167
ERR1946991,2,59860,59048
ERR1946991,3,60804,59860
ERR1946991,4,61731,60889
ERR1946991,5,63393,61801
ERR1946991,6,64461,63598
ERR1946991,7,64777,65364
ERR1946991,1,58704,60380
ERR1946991,3,60468,62006
ERR1946991,4,62071,63483
ERR1946991,5,63535,64740
ERR1946991,6,64718,65671
ERR1946991,7,65925,67751
ERR1946991,1,17675,18076
ERR1946991,2,19925,18144
ERR1946991,3,20231,22306
ERR1946991,4,22680,23591
ERR1946991,5,23600,24358
ERR1946991,6,24355,24639
ERR1946991,7,24636,25790
ERR1946991,8,25807,26859
ERR1946991,1,24025,22670
ERR1946991,2,21632,22507
ERR1946991,3,20431,21429
ERR1946991,4,19491,20384
ERR1946991,5,18514,19332
ERR1946991,6,18158,17358
ERR1946991,7,17252,16260
ERR1946991,8,15183,16217
ERR1946991,9,15019,14321
ERR1946991,1,77309,76668
ERR1946991,2,78828,77896
ERR1946991,3,80164,78959
ERR1946991,4,81675,80815
ERR1946991,5,81794,82261
ERR1946991,6,82536,85181
ERR1946991,7,85201,85776
ERR1946991,1,17169,17576
ERR1946991,2,18709,17630
ERR1946991,3,19331,18741
ERR1946991,4,20091,19444
ERR1946991,5,21528,20110
ERR1946991,6,21528,20110
ERR1946991,1,101318,100581
ERR1946991,2,99651,100541
ERR1946991,3,99455,98769
ERR1946991,4,98658,96784
ERR1946991,5,96726,96565
ERR1946991,6,96068,96496
ERR1946991,7,95983,95654
ERR1946991,8,95549,94515
ERR1946991,9,93522,94424
ERR1946991,10,93420,92860
ERR1946991,11,92860,92339
ERR1946991,12,92161,90596
ERR1946991,1,21766,22020
ERR1946991,2,22138,22998
ERR1946991,3,24637,23987
ERR1946991,4,24820,25305
ERR1946991,5,25391,27685
ERR1946991,6,28199,30355
ERR1946991,7,31474,30422
ERR1946991,1,32964,33704
ERR1946991,2,33756,36293
ERR1946991,3,36290,37309
ERR1946991,4,36290,37309
ERR1946991,6,32964,33704
ERR1946991,1,110751,109285
ERR1946991,3,107597,106557
ERR1946991,4,106547,105753
ERR1946991,5,105756,104887
ERR1946991,6,104878,103997
ERR1946991,7,103195,103929
ERR1946991,8,101729,103198
ERR1946991,1,36508,37629
ERR1946991,2,35986,36498
ERR1946991,3,35437,35802
ERR1946991,4,35198,33825
ERR1946991,5,32505,33755
ERR1946991,6,32369,31773
ERR1946991,7,31454,30498
ERR1946991,8,30309,29944
ERR1946991,9,29922,28762
ERR1946991,1,32357,32893
ERR1946991,2,31911,31561
ERR1946991,3,31497,31285
ERR1946991,4,30249,31238
ERR1946991,5,29061,30149
ERR1946991,6,29032,27572
ERR1946991,7,27015,27560
ERR1946991,8,26785,26192
ERR1946991,9,26195,25650
ERR1946991,10,24757,25581
ERR1946991,11,24358,23798
ERR1946991,12,23549,23734
ERR1946991,1,55053,54355
ERR1946991,2,56267,55074
ERR1946991,3,56403,57473
ERR1946991,4,57470,58099
ERR1946991,5,58972,58163
ERR1946991,6,60088,58991
ERR1946991,7,60168,61127
ERR1946991,8,63512,61080
ERR1946991,1,38740,40077
ERR1946991,2,40242,41915
ERR1946991,3,42985,41957
ERR1946991,4,44115,42985
ERR1946991,5,45154,44120
ERR1946991,6,45677,45174
ERR1946991,7,47222,45978
ERR1946991,1,26953,29382
ERR1946991,2,29684,30163
ERR1946991,3,30276,31052
ERR1946991,4,30276,31052
ERR1946991,6,26953,29382
ERR1946991,1,75250,76692
ERR1946991,2,77190,76747
ERR1946991,3,79409,77316
ERR1946991,4,79409,77316
ERR1946991,6,75250,76692
ERR1946991,1,47181,42676
ERR1946991,2,42531,42172
ERR1946991,3,41913,39274
ERR1946991,4,41913,39274
ERR1946991,5,39045,38611
ERR1946991,1,322,909
ERR1946991,2,1002,1400
ERR1946991,3,1400,1906
ERR1946991,4,1903,2265
ERR1946991,1,9972,8260
ERR1946991,2,8216,7857
ERR1946991,3,7793,6924
ERR1946991,4,6068,6895
ERR1946991,5,4877,6034
ERR1946991,6,4468,4725
ERR1946991,7,4149,1543
ERR1946991,1,33931,35802
ERR1946991,2,36032,37141
ERR1946991,3,38147,37197
ERR1946991,4,38147,37197
ERR1946991,6,33931,35802
ERR1946991,1,46347,43678
ERR1946991,2,43568,42852
ERR1946991,3,42808,41930
ERR1946991,4,41914,41492
ERR1946991,5,41472,41059
ERR1946991,6,40543,40992
ERR1946991,7,38275,40440
ERR1946991,1,84694,85131
ERR1946991,2,85516,85187
ERR1946991,3,85598,86314
ERR1946991,4,88035,86311
ERR1946991,5,89687,88032
ERR1946991,6,89687,88032
ERR1946991,1,78591,77557
ERR1946991,2,80119,79364
ERR1946991,3,82057,81167
ERR1946991,4,83051,82125
ERR1946991,5,85826,83076
ERR1946991,6,87163,85895
ERR1946991,1,130041,131399
ERR1946991,2,131444,132706
ERR1946991,3,133913,132807
ERR1946991,4,137865,134008
ERR1946991,1,105626,104040
ERR1946991,2,104043,102898
ERR1946991,3,102884,102783
ERR1946991,4,102779,102483
ERR1946991,5,101946,102470
ERR1946991,6,101202,101873
ERR1946991,7,100380,100976
ERR1946991,8,99084,100190
ERR1946991,9,98650,98976
ERR1946991,10,98190,98549
ERR1946991,11,97974,97741
ERR1946991,1,12235,11558
ERR1946991,2,12446,13423
ERR1946991,3,13495,14814
ERR1946991,4,15579,14881
ERR1946991,5,16241,15783
ERR1946991,6,16685,16251
ERR1946991,7,16785,17717
ERR1946991,8,19161,17818
ERR1946991,9,19458,20336
ERR1946991,1,17845,18429
ERR1946991,2,19320,18541
ERR1946991,3,26175,19378
ERR1946991,4,26175,19378
ERR1946991,1,9053,7995
ERR1946991,2,6988,7935
ERR1946991,3,6404,6934
ERR1946991,4,5137,6375
ERR1946991,5,4308,5093
ERR1946991,6,3045,4295
ERR1946991,1,69393,70262
ERR1946991,2,69353,68892
ERR1946991,3,68792,68202
ERR1946991,4,66992,68098
ERR1946991,5,66324,66737
ERR1946991,6,66036,66305
ERR1946991,7,66036,66305
ERR1946991,1,66145,65582
ERR1946991,2,66145,65582
ERR1946991,3,68804,66750
ERR1946991,4,68804,66750
ERR1946991,5,68804,66750
ERR1946991,6,68804,66750
ERR1946991,7,66145,65582
ERR1946991,8,66145,65582
ERR1946991,1,2079,3014
ERR1946991,2,3980,3072
ERR1946991,3,4398,5081
ERR1946991,4,5250,6182
ERR1946991,5,6179,7282
ERR1946991,6,7283,7513
ERR1946991,7,7513,8775
ERR1946991,8,8820,9572
ERR1946991,1,89552,89307
ERR1946991,2,88809,89273
ERR1946991,3,88680,87820
ERR1946991,4,87595,84737
ERR1946991,5,84722,83775
ERR1946991,6,83788,82070
ERR1946991,1,34383,33250
ERR1946991,2,33169,32603
ERR1946991,3,31948,32568
ERR1946991,4,30887,31687
ERR1946991,5,30076,30873
ERR1946991,6,28904,30079
ERR1946991,7,27894,28877
ERR1946991,8,26854,27822
ERR1946991,1,130715,130503
ERR1946991,2,130273,128084
ERR1946991,3,127384,128034
ERR1946991,4,127345,126521
ERR1946991,5,126065,125715
ERR1946991,6,125240,125677
ERR1946991,7,125090,124179
ERR1946991,8,124003,122810
ERR1946991,1,3191,5038
ERR1946991,2,5038,5478
ERR1946991,3,5587,6612
ERR1946991,4,6651,7025
ERR1946991,5,6651,7025
ERR1946991,8,3191,5038
ERR1946991,1,97254,96829
ERR1946991,2,96688,96257
ERR1946991,3,94998,96206
ERR1946991,4,94770,94429
ERR1946991,5,94059,94382
ERR1946991,6,94059,94382
ERR1946991,1,13482,12034
ERR1946991,2,11865,11527
ERR1946991,3,11387,11136
ERR1946991,4,11129,9873
ERR1946991,5,9873,9190
ERR1946991,6,9117,7795
ERR1946991,7,7725,6640
ERR1946991,8,5248,6636
ERR1946991,1,56841,57584
ERR1946991,2,57584,58420
ERR1946991,3,58462,60738
ERR1946991,4,60779,61408
ERR1946991,5,61474,62142
ERR1946991,6,62251,63744
ERR1946991,7,64141,63749
ERR1946991,1,60068,59652
ERR1946991,2,59573,59022
ERR1946991,3,57577,58929
ERR1946991,4,56432,57457
ERR1946991,5,55646,56419
ERR1946991,6,54497,55624
ERR1946991,7,52836,54485
ERR1946991,8,51864,52754
ERR1946991,1,53475,54812
ERR1946991,2,55398,54886
ERR1946991,3,55620,56168
ERR1946991,4,57834,56221
ERR1946991,5,58773,57865
ERR1946991,6,58864,58766
ERR1946991,7,1630,188
ERR1946991,1,9017,8427
ERR1946991,2,7489,8397
ERR1946991,3,6538,7482
ERR1946991,4,5302,6483
ERR1946991,5,5045,5209
ERR1946991,6,4601,4164
ERR1946991,7,3606,4094
ERR1946991,8,3349,1820
ERR1946991,1,96771,89836
ERR1946991,2,89687,88032
ERR1946991,1,38902,39807
ERR1946991,2,40432,39857
ERR1946991,3,43600,40505
ERR1946991,4,43864,45006
ERR1946991,5,45980,45051
ERR1946991,1,108558,109931
ERR1946991,2,108410,106935
ERR1946991,3,108410,106935
ERR1946991,4,108558,109931
ERR1946991,1,74927,74295
ERR1946991,2,73011,74237
ERR1946991,3,70379,73042
ERR1946991,4,69143,70351
ERR1946991,5,68642,69031
ERR1946991,1,41098,40088
ERR1946991,2,39974,39600
ERR1946991,3,38258,39550
ERR1946991,4,38258,39550
ERR1946991,6,41098,40088
ERR1946991,1,8903,11635
ERR1946991,2,11715,14414
ERR1946991,3,15094,14510
ERR1946991,1,74019,72565
ERR1946991,2,71339,72517
ERR1946991,3,71339,72517
ERR1946991,4,74019,72565
ERR1946991,1,8828,9331
ERR1946991,2,10756,9386
ERR1946991,3,11192,10773
ERR1946991,4,11665,11210
ERR1946991,5,13229,11901
ERR1946991,6,14573,13563
ERR1946991,7,15164,14574
ERR1946991,1,73937,74812
ERR1946991,2,71930,73771
ERR1946991,3,69625,71853
ERR1946991,4,69476,68271
ERR1946991,1,78625,80061
ERR1946991,2,80275,80096
ERR1946991,3,80483,81718
ERR1946991,5,78625,80061
ERR1946999,1,46347,43678
ERR1946999,2,43568,42852
ERR1946999,3,42808,41930
ERR1946999,4,41914,41492
ERR1946999,5,41472,41059
ERR1946999,6,40543,40992
ERR1946999,7,38275,40440
ERR1946999,1,12158,11721
ERR1946999,2,11336,11665
ERR1946999,3,11254,10538
ERR1946999,4,8817,10541
ERR1946999,5,7165,8820
ERR1946999,6,7165,8820
ERR1946999,1,31621,32655
ERR1946999,2,30093,30848
ERR1946999,3,28155,29045
ERR1946999,4,27161,28087
ERR1946999,5,24386,27136
ERR1946999,6,23049,24317
ERR1946999,1,130041,131399
ERR1946999,2,131444,132706
ERR1946999,3,133913,132807
ERR1946999,4,137865,134008
ERR1946999,1,105635,104049
ERR1946999,2,104052,102907
ERR1946999,3,102893,102792
ERR1946999,4,102788,102492
ERR1946999,5,101955,102479
ERR1946999,6,101211,101882
ERR1946999,7,100389,100985
ERR1946999,8,99093,100199
ERR1946999,9,98659,98985
ERR1946999,10,98199,98558
ERR1946999,11,97983,97750
ERR1946999,1,62325,63002
ERR1946999,2,62114,61137
ERR1946999,3,61065,59746
ERR1946999,4,58981,59679
ERR1946999,5,58319,58777
ERR1946999,6,57875,58309
ERR1946999,7,57775,56843
ERR1946999,8,55399,56742
ERR1946999,9,55102,54224
ERR1946999,1,41382,40798
ERR1946999,2,39907,40686
ERR1946999,3,33052,39849
ERR1946999,4,33052,39849
ERR1946999,1,33550,34608
ERR1946999,2,35615,34668
ERR1946999,3,36199,35669
ERR1946999,4,37466,36228
ERR1946999,5,38295,37510
ERR1946999,6,39558,38308
ERR1946999,1,69393,70262
ERR1946999,2,69353,68892
ERR1946999,3,68792,68202
ERR1946999,4,66992,68098
ERR1946999,5,66324,66737
ERR1946999,6,66036,66305
ERR1946999,7,66036,66305
ERR1946999,1,66145,65582
ERR1946999,2,66145,65582
ERR1946999,3,68804,66750
ERR1946999,4,68804,66750
ERR1946999,5,68804,66750
ERR1946999,6,68804,66750
ERR1946999,7,66145,65582
ERR1946999,8,66145,65582
ERR1946999,1,2079,3014
ERR1946999,2,3980,3072
ERR1946999,3,4398,5081
ERR1946999,4,5250,6182
ERR1946999,5,6179,7282
ERR1946999,6,7283,7513
ERR1946999,7,7513,8775
ERR1946999,8,8820,9572
ERR1946999,1,89561,89316
ERR1946999,2,88818,89282
ERR1946999,3,88689,87829
ERR1946999,4,87604,84746
ERR1946999,5,84731,83784
ERR1946999,6,83797,82079
ERR1946999,1,6387,7520
ERR1946999,2,7601,8167
ERR1946999,3,8822,8202
ERR1946999,4,9883,9083
ERR1946999,5,10694,9897
ERR1946999,6,11866,10691
ERR1946999,7,12876,11893
ERR1946999,8,13916,12948
ERR1946999,1,130715,130503
ERR1946999,2,130273,128084
ERR1946999,3,127384,128034
ERR1946999,4,127345,126521
ERR1946999,5,126065,125715
ERR1946999,6,125240,125677
ERR1946999,7,125090,124179
ERR1946999,8,124003,122810
ERR1946999,1,88103,86256
ERR1946999,2,86256,85816
ERR1946999,3,85707,84682
ERR1946999,4,84643,84269
ERR1946999,5,84643,84269
ERR1946999,8,88103,86256
ERR1946999,1,97263,96838
ERR1946999,2,96697,96266
ERR1946999,3,95007,96215
ERR1946999,4,94779,94438
ERR1946999,5,94068,94391
ERR1946999,6,94068,94391
ERR1946999,1,359,1807
ERR1946999,2,1976,2314
ERR1946999,3,2454,2705
ERR1946999,4,2712,3968
ERR1946999,5,3968,4651
ERR1946999,6,4724,6046
ERR1946999,7,6116,7201
ERR1946999,8,8593,7205
ERR1946999,1,7698,6955
ERR1946999,2,6955,6119
ERR1946999,3,6077,3801
ERR1946999,4,3760,3131
ERR1946999,5,3065,2397
ERR1946999,6,2288,795
ERR1946999,7,398,790
ERR1946999,1,100578,100162
ERR1946999,2,100083,99532
ERR1946999,3,98087,99439
ERR1946999,4,96942,97967
ERR1946999,5,96156,96929
ERR1946999,6,95007,96134
ERR1946999,7,93346,94995
ERR1946999,8,92374,93264
ERR1946999,1,5752,4415
ERR1946999,2,3829,4341
ERR1946999,3,3607,3059
ERR1946999,4,1393,3006
ERR1946999,5,454,1362
ERR1946999,6,363,461
ERR1946999,7,1676,234
ERR1946999,1,9063,8473
ERR1946999,2,7535,8443
ERR1946999,3,6584,7528
ERR1946999,4,5348,6529
ERR1946999,5,5091,5255
ERR1946999,6,4647,4210
ERR1946999,7,3652,4140
ERR1946999,8,3395,1866
ERR1946999,1,3,7016
ERR1946999,2,7165,8820
ERR1946999,1,57950,57045
ERR1946999,2,56420,56995
ERR1946999,3,53252,56347
ERR1946999,4,52988,51846
ERR1946999,5,50872,51801
ERR1946999,1,1654,281
ERR1946999,2,1802,3277
ERR1946999,3,1802,3277
ERR1946999,4,1654,281
ERR1946999,1,16367,16999
ERR1946999,2,18283,17057
ERR1946999,3,20915,18252
ERR1946999,4,22151,20943
ERR1946999,5,22652,22263
ERR1946999,1,41098,40088
ERR1946999,2,39974,39600
ERR1946999,3,38258,39550
ERR1946999,4,38258,39550
ERR1946999,6,41098,40088
ERR1946999,1,8903,11635
ERR1946999,2,11715,14414
ERR1946999,3,15094,14510
ERR1946999,1,74028,72574
ERR1946999,2,71348,72526
ERR1946999,3,71348,72526
ERR1946999,4,74028,72574
ERR1946999,1,8828,9331
ERR1946999,2,10756,9386
ERR1946999,3,11192,10773
ERR1946999,4,11665,11210
ERR1946999,5,13229,11901
ERR1946999,6,14573,13563
ERR1946999,7,15164,14574
ERR1946999,1,98363,97488
ERR1946999,2,100370,98529
ERR1946999,3,102675,100447
ERR1946999,4,102824,104029
ERR1946999,1,3716,2280
ERR1946999,2,2066,2245
ERR1946999,3,1858,623
ERR1946999,5,3716,2280
ERR1946999,1,15605,14250
ERR1946999,2,16046,15726
ERR1946999,3,16680,16270
ERR1946999,4,17644,16898
ERR1946999,5,18408,17710
ERR1946999,6,19121,18408
ERR1946999,7,19301,19918
ERR1946999,1,143470,144123
ERR1946999,2,142780,143451
ERR1946999,3,141715,142431
ERR1946999,4,141360,141749
ERR1946999,5,141360,141749
ERR1946999,8,143470,144123
ERR1946999,1,155891,156409
ERR1946999,2,156403,157236
ERR1946999,3,157233,159731
ERR1946999,4,159728,160747
ERR1946999,5,161041,160805
ERR1946999,1,138669,139958
ERR1946999,2,137766,138623
ERR1946999,3,136097,137734
ERR1946999,4,135873,135385
ERR1946999,5,135149,134304
ERR1946999,1,215911,217368
ERR1946999,2,215129,215893
ERR1946999,3,215129,215893
ERR1946999,4,215911,217368
ERR1946999,1,7633,6308
ERR1946999,2,8746,7757
ERR1946999,3,8746,7757
ERR1946999,4,7633,6308
ERR1946999,5,7633,6308
ERR1946999,1,61539,62966
ERR1946999,2,61079,61549
ERR1946999,3,60379,61020
ERR1946999,4,59982,60410
ERR1946999,7,59982,60410
ERR1946999,10,61539,62966
ERR1946999,1,44392,43739
ERR1946999,2,43626,42706
ERR1946999,3,42512,41988
ERR1946999,4,41509,41991
ERR1946999,5,41405,40761
ERR1946999,6,39470,40714
ERR1946999,1,41163,39832
ERR1946999,2,39037,39780
ERR1946999,3,38346,39023
ERR1946999,4,37501,38343
ERR1946999,5,36513,37406
ERR1946999,1,152001,152384
ERR1946999,2,149775,151880
ERR1946999,3,149289,149567
ERR1946999,4,148587,149216
ERR1946999,5,148464,147514
ERR1946999,1,42685,43548
ERR1946999,2,44049,45311
ERR1946999,5,45586,45317
ERR1946999,1,96913,99129
ERR1946999,2,96913,99129
ERR1946999,3,96913,99129
ERR1946999,4,96913,99129
ERR1946999,5,96913,99129
ERR1946999,6,96913,99129
ERR1946999,1,84896,82062
ERR1946999,2,82006,81872
ERR1946999,3,81734,80451
ERR1946999,1,6711,5128
ERR1946999,2,7414,6971
ERR1946999,3,7414,6971
ERR1946999,4,6711,5128
ERR1946999,5,6711,5128
ERR1946999,1,72728,73348
ERR1946999,2,72561,70984
ERR1946999,3,70987,69899
ERR1946999,4,63159,64427
ERR1946999,1,94951,96453
ERR1946999,2,93814,94713
ERR1946999,3,92861,93784
ERR1946999,4,92653,91640
ERR1946999,1,8962,9213
ERR1946999,2,7428,8663
ERR1946999,3,6978,4708
ERR1946999,4,4091,4645
ERR1946999,1,6171,5209
ERR1946999,2,5212,3908
ERR1946999,3,3722,3865
ERR1946999,4,2231,3709
ERR1946999,1,85429,86145
ERR1946999,2,86178,87827
ERR1946999,3,88203,87850
ERR1946999,4,89717,88296
ERR1946999,1,193003,193917
ERR1946999,2,192902,191796
ERR1946999,3,191772,191482
ERR1946999,4,191321,190401
ERR1946999,1,2569,3867
ERR1946999,2,4306,4103
ERR1946999,3,4306,4103
ERR1946999,4,2569,3867
ERR1946999,1,175312,174875
ERR1946999,2,174432,174860
ERR1946999,3,173180,173938
ERR1946999,4,173180,173938
ERR1946999,6,175312,174875
ERR1946999,1,14390,12819
ERR1946999,2,12666,11086
ERR1946999,3,10927,9638
ERR1946999,1,85630,87108
ERR1946999,2,85630,87108
ERR1946999,1,161716,160796
ERR1946999,2,160753,159941
ERR1946999,3,159021,159887
ERR1946999,4,158603,159016
ERR1946999,5,158185,158598
ERR1946999,6,157582,158049
ERR1946999,1,36763,37905
ERR1946999,2,35660,36679
ERR1946999,3,35499,33991
ERR1946999,1,32671,30824
ERR1946999,2,28657,30753
ERR1946999,1,7517,8680
ERR1946999,2,7517,8680
ERR1946999,1,13229,11901
ERR1946999,2,13229,11901
ERR1946999,3,13229,11901
ERR1946999,1,154143,153505
ERR1946999,2,153236,153436
ERR1946999,3,152526,153239
ERR1946999,4,152429,151527
ERR1946999,5,150240,151475
ERR1946999,1,38431,47958
ERR1946999,2,48199,48489
ERR1946999,3,48548,50182
ERR1946999,4,50732,50358
ERR1946999,1,72399,70675
ERR1946999,2,70675,70184
ERR1946999,3,70151,69135
ERR1946999,1,72376,72993
ERR1946999,2,73714,73109
ERR1946999,3,74534,73752
ERR1946999,4,74657,75223
ERR1946999,5,76377,75220
ERR1946999,1,20818,16994
ERR1946999,2,16992,15997
ERR1946999,3,15994,15227
ERR1946999,4,15210,14947
ERR1946999,1,123426,125861
ERR1946999,2,121560,123410
ERR1946999,1,11741,11274
ERR1946999,2,12207,13733
ERR1946999,3,14329,13742
ERR1946999,1,5394,4663
ERR1946999,2,6247,5552
ERR1946999,3,7269,6244
ERR1946999,4,8211,7345
ERR1946999,1,246696,245953
ERR1946999,2,245928,245536
ERR1946999,3,244488,245489
ERR1946999,4,243474,244376
ERR1946999,5,243474,244376
ERR1946999,1,14840,16219
ERR1946999,2,18365,16263
ERR1946999,1,42049,42930
ERR1946999,2,41952,40774
ERR1946999,4,40426,40016
ERR1946999,5,40015,39524
ERR1946999,1,36010,36696
ERR1946999,2,37694,37131
ERR1946999,1,14315,12885
ERR1946999,2,14556,14975
ERR1946999,3,14972,15457
ERR1946999,4,15457,16302
ERR1946999,5,15457,16302
ERR1946999,1,47456,47554
ERR1946999,2,45768,47000
ERR1946999,3,45768,47000
ERR1946999,4,47456,47554
ERR1417339,1,6755,5109
ERR1417339,2,2342,5056
ERR1417339,3,1044,1976
ERR1417339,4,277,1026
ERR1417339,1,3,407
ERR1417339,2,850,422
ERR1417339,3,2102,1344
ERR1417339,1,4127,4495
ERR1417339,2,2323,4110
ERR1417339,3,1060,2235
ERR1417339,4,948,10
ERR1417339,1,17178,18392
ERR1417339,2,17098,15971
ERR1417339,3,15843,14998
ERR1417339,4,14606,14941
ERR1417339,5,13477,14481
ERR1417339,6,12202,13134
ERR1417339,7,10295,11299
ERR1417339,8,10038,8107
ERR1417339,9,7856,7299
ERR1417339,10,6821,7213
ERR1417339,11,4315,6783
ERR1417339,12,3180,4262
ERR1417339,13,2017,3165
ERR1417339,14,522,1919
ERR1417339,1,38610,39620
ERR1417339,2,38510,38133
ERR1417339,3,37985,37536
ERR1417339,4,37500,34864
ERR1417339,5,34776,34018
ERR1417339,6,33880,33308
ERR1417339,7,33191,31212
ERR1417339,8,31138,30899
ERR1417339,9,30891,30724
ERR1417339,10,30607,30104
ERR1417339,11,29991,29713
ERR1417339,12,27966,29675
ERR1417339,13,27662,27817
ERR1417339,14,27413,27649
ERR1417339,15,25797,27245
ERR1417339,16,25684,24992
ERR1417339,17,24917,24054
ERR1417339,18,23662,22907
ERR1417339,19,22862,22242
ERR1417339,20,22242,21838
ERR1417339,21,21256,21777
ERR1417339,22,20100,21155
ERR1417339,23,19576,20085
ERR1417339,24,18689,19531
ERR1417339,25,18157,18522
ERR1417339,26,17787,18146
ERR1417339,27,16895,17713
ERR1417339,28,16801,16022
ERR1417339,29,13786,15978
ERR1417339,30,11397,13577
ERR1417339,31,10454,11224
ERR1417339,32,10020,10457
ERR1417339,33,9790,10008
ERR1417339,34,9537,8662
ERR1417339,35,7840,8466
ERR1417339,36,7128,7670
ERR1417339,37,6493,7086
ERR1417339,38,5333,6493
ERR1417339,39,3552,5249
ERR1417339,40,2410,3093
ERR1417339,41,1,2304
ERR1417339,1,403,906
ERR1417339,2,912,1964
ERR1417339,1,9322,8888
ERR1417339,2,8154,8708
ERR1417339,3,7897,6398
ERR1417339,4,6396,4021
ERR1417339,5,4014,3031
ERR1417339,6,2325,3020
ERR1417339,7,1509,2315
ERR1417339,8,444,1499
ERR1417339,1,215,814
ERR1417339,2,1564,872
ERR1417339,1,9322,8888
ERR1417339,2,8154,8708
ERR1417339,3,7897,6398
ERR1417339,4,6396,4021
ERR1417339,5,4014,3031
ERR1417339,6,2325,3020
ERR1417339,7,1509,2315
ERR1417339,8,444,1499
ERR1417339,1,215,814
ERR1417339,2,1564,872
ERR1417339,1,1503,1078
ERR1417339,2,916,476
ERR1417339,3,273,175
